table,column,dataset_id,semanticType,predicted_semantic_type
MLB_25,column_21,MLB_25+column_21,H,None
MLB_25,column_32,MLB_25+column_32,SF,None
MLB_25,column_33,MLB_25+column_33,SH,None
MLB_25,column_37,MLB_25+column_37,SO,SO
MLB_25,column_42,MLB_25+column_42,TB,TB
MLB_25,column_44,MLB_25+column_44,X1B,None
MLB_25,column_45,MLB_25+column_45,X2B,X2B
MLB_25,column_46,MLB_25+column_46,X3B,None
MLB_25,column_48,MLB_25+column_48,iBB,None
MLB_26,column_58,MLB_26+column_58,year,year
MLB_26,column_0,MLB_26+column_0,AB,AB
MLB_26,column_4,MLB_26+column_4,BB,None
MLB_26,column_18,MLB_26+column_18,GIDP,None
MLB_26,column_19,MLB_26+column_19,HBP,None
MLB_26,column_20,MLB_26+column_20,HR,None
MLB_26,column_32,MLB_26+column_32,SF,None
MLB_26,column_33,MLB_26+column_33,SH,None
MLB_26,column_44,MLB_26+column_44,X1B,None
MLB_26,column_45,MLB_26+column_45,X2B,X2B
MLB_27,column_58,MLB_27+column_58,year,year
MLB_27,column_4,MLB_27+column_4,BB,None
MLB_27,column_18,MLB_27+column_18,GIDP,None
MLB_27,column_19,MLB_27+column_19,HBP,None
MLB_27,column_20,MLB_27+column_20,HR,None
MLB_27,column_21,MLB_27+column_21,H,None
MLB_27,column_32,MLB_27+column_32,SF,None
MLB_27,column_33,MLB_27+column_33,SH,None
MLB_27,column_37,MLB_27+column_37,SO,SO
MLB_27,column_44,MLB_27+column_44,X1B,None
MLB_27,column_46,MLB_27+column_46,X3B,None
MLB_27,column_48,MLB_27+column_48,iBB,None
MLB_28,column_58,MLB_28+column_58,year,year
MLB_28,column_0,MLB_28+column_0,AB,AB
MLB_28,column_4,MLB_28+column_4,BB,None
MLB_28,column_19,MLB_28+column_19,HBP,None
MLB_28,column_20,MLB_28+column_20,HR,None
MLB_28,column_21,MLB_28+column_21,H,None
MLB_28,column_33,MLB_28+column_33,SH,None
MLB_28,column_37,MLB_28+column_37,SO,SO
MLB_28,column_42,MLB_28+column_42,TB,TB
MLB_28,column_44,MLB_28+column_44,X1B,None
MLB_28,column_45,MLB_28+column_45,X2B,X2B
MLB_28,column_46,MLB_28+column_46,X3B,None
MLB_28,column_48,MLB_28+column_48,iBB,None
MLB_29,column_58,MLB_29+column_58,year,year
MLB_29,column_0,MLB_29+column_0,AB,AB
MLB_29,column_4,MLB_29+column_4,BB,None
MLB_29,column_18,MLB_29+column_18,GIDP,None
MLB_29,column_19,MLB_29+column_19,HBP,None
MLB_29,column_20,MLB_29+column_20,HR,None
MLB_29,column_21,MLB_29+column_21,H,None
MLB_29,column_32,MLB_29+column_32,SF,None
MLB_29,column_33,MLB_29+column_33,SH,None
MLB_29,column_37,MLB_29+column_37,SO,SO
MLB_29,column_46,MLB_29+column_46,X3B,None
MLB_29,column_48,MLB_29+column_48,iBB,None
MLB_3,column_22,MLB_3+column_22,year,year
MLB_30,column_58,MLB_30+column_58,year,year
MLB_30,column_4,MLB_30+column_4,BB,None
MLB_30,column_18,MLB_30+column_18,GIDP,None
MLB_30,column_19,MLB_30+column_19,HBP,None
MLB_30,column_20,MLB_30+column_20,HR,None
MLB_30,column_32,MLB_30+column_32,SF,None
MLB_30,column_33,MLB_30+column_33,SH,None
MLB_30,column_42,MLB_30+column_42,TB,TB
MLB_30,column_44,MLB_30+column_44,X1B,None
MLB_30,column_45,MLB_30+column_45,X2B,X2B
MLB_30,column_46,MLB_30+column_46,X3B,None
MLB_30,column_48,MLB_30+column_48,iBB,None
MLB_31,column_57,MLB_31+column_57,year,year
MLB_31,column_4,MLB_31+column_4,BB,None
MLB_31,column_19,MLB_31+column_19,HR,None
MLB_31,column_20,MLB_31+column_20,H,None
MLB_31,column_32,MLB_31+column_32,SF,None
MLB_31,column_37,MLB_31+column_37,SO,None
MLB_31,column_42,MLB_31+column_42,TB,None
MLB_31,column_44,MLB_31+column_44,X1B,X1B
MLB_31,column_45,MLB_31+column_45,X2B,X2B
MLB_31,column_46,MLB_31+column_46,X3B,None
MLB_32,column_0,MLB_32+column_0,AB,AB
MLB_32,column_4,MLB_32+column_4,BB,None
MLB_32,column_17,MLB_32+column_17,GIDP,GIDP
MLB_32,column_18,MLB_32+column_18,HBP,None
MLB_32,column_19,MLB_32+column_19,HR,None
MLB_32,column_20,MLB_32+column_20,H,None
MLB_32,column_33,MLB_32+column_33,SH,SH
MLB_32,column_42,MLB_32+column_42,TB,None
MLB_32,column_46,MLB_32+column_46,X3B,None
MLB_33,column_57,MLB_33+column_57,year,year
MLB_33,column_0,MLB_33+column_0,AB,AB
MLB_33,column_4,MLB_33+column_4,BB,None
MLB_33,column_17,MLB_33+column_17,GIDP,GIDP
MLB_33,column_18,MLB_33+column_18,HBP,None
MLB_33,column_19,MLB_33+column_19,HR,None
MLB_33,column_32,MLB_33+column_32,SF,None
MLB_33,column_33,MLB_33+column_33,SH,SH
MLB_33,column_37,MLB_33+column_37,SO,None
MLB_33,column_42,MLB_33+column_42,TB,None
MLB_33,column_45,MLB_33+column_45,X2B,X2B
MLB_33,column_46,MLB_33+column_46,X3B,None
MLB_33,column_48,MLB_33+column_48,iBB,None
MLB_34,column_57,MLB_34+column_57,year,year
MLB_34,column_4,MLB_34+column_4,BB,None
MLB_34,column_32,MLB_34+column_32,SF,None
MLB_34,column_33,MLB_34+column_33,SH,SH
MLB_34,column_37,MLB_34+column_37,SO,None
MLB_34,column_42,MLB_34+column_42,TB,None
MLB_34,column_44,MLB_34+column_44,X1B,X1B
MLB_34,column_45,MLB_34+column_45,X2B,X2B
MLB_34,column_48,MLB_34+column_48,iBB,None
MLB_35,column_57,MLB_35+column_57,year,year
MLB_35,column_0,MLB_35+column_0,AB,AB
MLB_35,column_4,MLB_35+column_4,BB,None
MLB_35,column_17,MLB_35+column_17,GIDP,GIDP
MLB_35,column_18,MLB_35+column_18,HBP,None
MLB_35,column_19,MLB_35+column_19,HR,None
MLB_35,column_20,MLB_35+column_20,H,None
MLB_35,column_32,MLB_35+column_32,SF,None
MLB_35,column_37,MLB_35+column_37,SO,None
MLB_35,column_42,MLB_35+column_42,TB,None
MLB_35,column_44,MLB_35+column_44,X1B,X1B
MLB_35,column_45,MLB_35+column_45,X2B,X2B
MLB_35,column_46,MLB_35+column_46,X3B,None
MLB_35,column_48,MLB_35+column_48,iBB,None
MLB_36,column_57,MLB_36+column_57,year,year
MLB_36,column_0,MLB_36+column_0,AB,AB
MLB_36,column_4,MLB_36+column_4,BB,None
MLB_36,column_17,MLB_36+column_17,GIDP,GIDP
MLB_36,column_19,MLB_36+column_19,HR,None
MLB_36,column_20,MLB_36+column_20,H,None
MLB_36,column_33,MLB_36+column_33,SH,SH
MLB_36,column_37,MLB_36+column_37,SO,None
MLB_36,column_42,MLB_36+column_42,TB,None
MLB_36,column_44,MLB_36+column_44,X1B,X1B
MLB_36,column_45,MLB_36+column_45,X2B,X2B
MLB_36,column_46,MLB_36+column_46,X3B,None
MLB_37,column_57,MLB_37+column_57,year,year
MLB_37,column_0,MLB_37+column_0,AB,AB
MLB_37,column_4,MLB_37+column_4,BB,None
MLB_37,column_18,MLB_37+column_18,HBP,None
MLB_37,column_20,MLB_37+column_20,H,None
MLB_37,column_32,MLB_37+column_32,SF,None
MLB_37,column_37,MLB_37+column_37,SO,None
MLB_37,column_42,MLB_37+column_42,TB,None
MLB_37,column_44,MLB_37+column_44,X1B,X1B
MLB_37,column_45,MLB_37+column_45,X2B,X2B
MLB_37,column_46,MLB_37+column_46,X3B,None
MLB_38,column_46,MLB_38+column_46,year,year
MLB_38,column_4,MLB_38+column_4,BB,None
MLB_38,column_12,MLB_38+column_12,HBP,None
MLB_38,column_13,MLB_38+column_13,HR,HR
MLB_38,column_24,MLB_38+column_24,SF,None
MLB_38,column_25,MLB_38+column_25,SH,None
MLB_38,column_29,MLB_38+column_29,SO,None
MLB_38,column_30,MLB_38+column_30,TB,None
MLB_38,column_32,MLB_38+column_32,X1B,None
MLB_38,column_34,MLB_38+column_34,X3B,None
MLB_38,column_36,MLB_38+column_36,iBB,None
MLB_39,column_46,MLB_39+column_46,year,year
MLB_39,column_0,MLB_39+column_0,AB,None
MLB_39,column_4,MLB_39+column_4,BB,None
MLB_39,column_12,MLB_39+column_12,HBP,None
MLB_39,column_14,MLB_39+column_14,H,None
MLB_39,column_24,MLB_39+column_24,SF,None
MLB_39,column_25,MLB_39+column_25,SH,None
MLB_39,column_34,MLB_39+column_34,X3B,None
MLB_39,column_36,MLB_39+column_36,iBB,None
MLB_4,column_22,MLB_4+column_22,year,year
MLB_40,column_0,MLB_40+column_0,AB,None
MLB_40,column_11,MLB_40+column_11,GIDP,GIDP
MLB_40,column_12,MLB_40+column_12,HBP,None
MLB_40,column_13,MLB_40+column_13,HR,HR
MLB_40,column_24,MLB_40+column_24,SF,None
MLB_40,column_25,MLB_40+column_25,SH,None
MLB_40,column_29,MLB_40+column_29,SO,None
MLB_40,column_30,MLB_40+column_30,TB,None
MLB_40,column_32,MLB_40+column_32,X1B,None
MLB_40,column_33,MLB_40+column_33,X2B,None
MLB_40,column_34,MLB_40+column_34,X3B,None
MLB_41,column_17,MLB_41+column_17,GIDP,None
MLB_41,column_18,MLB_41+column_18,HBP,None
MLB_41,column_19,MLB_41+column_19,HR,None
MLB_41,column_32,MLB_41+column_32,SH,None
MLB_41,column_36,MLB_41+column_36,SO,None
MLB_41,column_39,MLB_41+column_39,TB,None
MLB_41,column_43,MLB_41+column_43,X3B,None
MLB_41,column_46,MLB_41+column_46,iBB,None
MLB_42,column_0,MLB_42+column_0,AB,None
MLB_42,column_17,MLB_42+column_17,GIDP,None
MLB_42,column_18,MLB_42+column_18,HBP,None
MLB_42,column_19,MLB_42+column_19,HR,None
MLB_42,column_20,MLB_42+column_20,H,None
MLB_42,column_31,MLB_42+column_31,SF,None
MLB_42,column_32,MLB_42+column_32,SH,None
MLB_42,column_36,MLB_42+column_36,SO,None
MLB_42,column_41,MLB_42+column_41,X1B,X1B
MLB_42,column_42,MLB_42+column_42,X2B,None
MLB_42,column_46,MLB_42+column_46,iBB,None
MLB_43,column_0,MLB_43+column_0,AB,None
MLB_43,column_4,MLB_43+column_4,BB,None
MLB_43,column_17,MLB_43+column_17,GIDP,None
MLB_43,column_18,MLB_43+column_18,HBP,None
MLB_43,column_20,MLB_43+column_20,H,None
MLB_43,column_32,MLB_43+column_32,SH,None
MLB_43,column_36,MLB_43+column_36,SO,None
MLB_43,column_39,MLB_43+column_39,TB,None
MLB_43,column_41,MLB_43+column_41,X1B,X1B
MLB_43,column_42,MLB_43+column_42,X2B,None
MLB_43,column_43,MLB_43+column_43,X3B,None
MLB_44,column_55,MLB_44+column_55,year,year
MLB_44,column_0,MLB_44+column_0,AB,None
MLB_44,column_4,MLB_44+column_4,BB,None
MLB_44,column_17,MLB_44+column_17,GIDP,None
MLB_44,column_18,MLB_44+column_18,HBP,None
MLB_44,column_20,MLB_44+column_20,H,None
MLB_44,column_32,MLB_44+column_32,SH,None
MLB_44,column_36,MLB_44+column_36,SO,None
MLB_44,column_39,MLB_44+column_39,TB,None
MLB_44,column_41,MLB_44+column_41,X1B,X1B
MLB_44,column_42,MLB_44+column_42,X2B,None
MLB_44,column_43,MLB_44+column_43,X3B,None
MLB_45,column_0,MLB_45+column_0,AB,None
MLB_45,column_4,MLB_45+column_4,BB,BB
MLB_45,column_9,MLB_45+column_9,CS,None
MLB_45,column_19,MLB_45+column_19,GIDP,None
MLB_45,column_20,MLB_45+column_20,HBP,None
MLB_45,column_21,MLB_45+column_21,HR,None
MLB_45,column_22,MLB_45+column_22,H,None
MLB_45,column_36,MLB_45+column_36,SB,SB
MLB_45,column_37,MLB_45+column_37,SF,None
MLB_45,column_42,MLB_45+column_42,SO,None
MLB_45,column_47,MLB_45+column_47,TB,None
MLB_45,column_49,MLB_45+column_49,X1B,None
MLB_45,column_50,MLB_45+column_50,X2B,None
MLB_46,column_63,MLB_46+column_63,year,year
MLB_46,column_0,MLB_46+column_0,AB,None
MLB_46,column_4,MLB_46+column_4,BB,BB
MLB_46,column_9,MLB_46+column_9,CS,None
MLB_46,column_19,MLB_46+column_19,GIDP,None
MLB_46,column_20,MLB_46+column_20,HBP,None
MLB_46,column_21,MLB_46+column_21,HR,None
MLB_46,column_22,MLB_46+column_22,H,None
MLB_46,column_37,MLB_46+column_37,SF,None
MLB_46,column_38,MLB_46+column_38,SH,None
MLB_46,column_42,MLB_46+column_42,SO,None
MLB_46,column_47,MLB_46+column_47,TB,None
MLB_46,column_49,MLB_46+column_49,X1B,None
MLB_46,column_50,MLB_46+column_50,X2B,None
MLB_46,column_51,MLB_46+column_51,X3B,X3B
MLB_47,column_63,MLB_47+column_63,year,year
MLB_47,column_19,MLB_47+column_19,GIDP,None
MLB_47,column_21,MLB_47+column_21,HR,None
MLB_47,column_22,MLB_47+column_22,H,None
MLB_47,column_34,MLB_47+column_34,R,R
MLB_47,column_36,MLB_47+column_36,SB,SB
MLB_47,column_37,MLB_47+column_37,SF,None
MLB_47,column_42,MLB_47+column_42,SO,None
MLB_47,column_47,MLB_47+column_47,TB,None
MLB_47,column_50,MLB_47+column_50,X2B,None
MLB_47,column_51,MLB_47+column_51,X3B,X3B
MLB_47,column_54,MLB_47+column_54,iBB,iBB
MLB_48,column_63,MLB_48+column_63,year,year
MLB_48,column_0,MLB_48+column_0,AB,None
MLB_48,column_4,MLB_48+column_4,BB,BB
MLB_48,column_9,MLB_48+column_9,CS,None
MLB_48,column_21,MLB_48+column_21,HR,None
MLB_48,column_34,MLB_48+column_34,R,R
MLB_48,column_36,MLB_48+column_36,SB,SB
MLB_48,column_37,MLB_48+column_37,SF,None
MLB_48,column_38,MLB_48+column_38,SH,None
MLB_48,column_42,MLB_48+column_42,SO,None
MLB_48,column_49,MLB_48+column_49,X1B,None
MLB_48,column_50,MLB_48+column_50,X2B,None
MLB_48,column_51,MLB_48+column_51,X3B,X3B
MLB_48,column_54,MLB_48+column_54,iBB,iBB
MLB_49,column_59,MLB_49+column_59,year,year
MLB_49,column_0,MLB_49+column_0,AB,None
MLB_49,column_18,MLB_49+column_18,GIDP,None
MLB_49,column_19,MLB_49+column_19,HBP,None
MLB_49,column_20,MLB_49+column_20,HR,None
MLB_49,column_21,MLB_49+column_21,H,None
MLB_49,column_32,MLB_49+column_32,SF,None
MLB_49,column_37,MLB_49+column_37,SO,None
MLB_49,column_42,MLB_49+column_42,TB,None
MLB_49,column_44,MLB_49+column_44,X1B,None
MLB_49,column_45,MLB_49+column_45,X2B,None
MLB_49,column_46,MLB_49+column_46,X3B,X3B
MLB_49,column_48,MLB_49+column_48,iBB,None
MLB_5,column_27,MLB_5+column_27,year,year
MLB_50,column_59,MLB_50+column_59,year,year
MLB_50,column_0,MLB_50+column_0,AB,None
MLB_50,column_4,MLB_50+column_4,BB,None
MLB_50,column_18,MLB_50+column_18,GIDP,None
MLB_50,column_19,MLB_50+column_19,HBP,None
MLB_50,column_20,MLB_50+column_20,HR,None
MLB_50,column_21,MLB_50+column_21,H,None
MLB_50,column_32,MLB_50+column_32,SF,None
MLB_50,column_33,MLB_50+column_33,SH,None
MLB_50,column_37,MLB_50+column_37,SO,None
MLB_50,column_42,MLB_50+column_42,TB,None
MLB_50,column_44,MLB_50+column_44,X1B,None
MLB_50,column_46,MLB_50+column_46,X3B,X3B
MLB_50,column_48,MLB_50+column_48,iBB,None
MLB_51,column_59,MLB_51+column_59,year,year
MLB_51,column_0,MLB_51+column_0,AB,None
MLB_51,column_18,MLB_51+column_18,GIDP,None
MLB_51,column_19,MLB_51+column_19,HBP,None
MLB_51,column_21,MLB_51+column_21,H,None
MLB_51,column_32,MLB_51+column_32,SF,None
MLB_51,column_33,MLB_51+column_33,SH,None
MLB_51,column_37,MLB_51+column_37,SO,None
MLB_51,column_45,MLB_51+column_45,X2B,None
MLB_51,column_48,MLB_51+column_48,iBB,None
MLB_52,column_15,MLB_52+column_15,year,year
MLB_53,column_63,MLB_53+column_63,year,year
MLB_53,column_0,MLB_53+column_0,AB,None
MLB_53,column_20,MLB_53+column_20,HBP,None
MLB_53,column_21,MLB_53+column_21,HR,HR
MLB_53,column_22,MLB_53+column_22,H,None
MLB_53,column_34,MLB_53+column_34,R,R
MLB_53,column_37,MLB_53+column_37,SF,None
MLB_53,column_42,MLB_53+column_42,SO,SO
MLB_53,column_47,MLB_53+column_47,TB,TB
MLB_53,column_49,MLB_53+column_49,X1B,None
MLB_53,column_50,MLB_53+column_50,X2B,None
MLB_53,column_51,MLB_53+column_51,X3B,None
MLB_54,column_63,MLB_54+column_63,year,year
MLB_54,column_0,MLB_54+column_0,AB,None
MLB_54,column_4,MLB_54+column_4,BB,None
MLB_54,column_9,MLB_54+column_9,CS,CS
MLB_54,column_19,MLB_54+column_19,GIDP,None
MLB_54,column_20,MLB_54+column_20,HBP,None
MLB_54,column_21,MLB_54+column_21,HR,HR
MLB_54,column_22,MLB_54+column_22,H,None
MLB_54,column_34,MLB_54+column_34,R,R
MLB_54,column_38,MLB_54+column_38,SH,None
MLB_54,column_49,MLB_54+column_49,X1B,None
MLB_54,column_51,MLB_54+column_51,X3B,None
MLB_54,column_53,MLB_54+column_53,iBB,None
MLB_55,column_63,MLB_55+column_63,year,year
MLB_55,column_0,MLB_55+column_0,AB,None
MLB_55,column_4,MLB_55+column_4,BB,None
MLB_55,column_9,MLB_55+column_9,CS,CS
MLB_55,column_22,MLB_55+column_22,H,None
