table,column,dataset_id,predicted_semantic_type
Rentabilidad_6,column_57,Rentabilidad_6+column_57,longitude
MLB_14,column_0,MLB_14+column_0,AB
MLB_28,column_32,MLB_28+column_32,SF
MLB_46,column_36,MLB_46+column_36,SB
MLB_50,column_37,MLB_50+column_37,SO
MLB_30,column_33,MLB_30+column_33,SH
MLB_37,column_20,MLB_37+column_20,H
MLB_65,column_9,MLB_65+column_9,CS
MLB_20,column_58,MLB_20+column_58,year
MLB_35,column_57,MLB_35+column_57,year
MLB_63,column_19,MLB_63+column_19,CS
MLB_22,column_4,MLB_22+column_4,BB
MLB_37,column_45,MLB_37+column_45,X2B
MLB_59,column_22,MLB_59+column_22,HR
MLB_60,column_10,MLB_60+column_10,CS
MLB_24,column_4,MLB_24+column_4,BB
MLB_35,column_20,MLB_35+column_20,H
MLB_18,column_47,MLB_18+column_47,TB
MLB_2,column_22,MLB_2+column_22,year
MLB_52,column_15,MLB_52+column_15,year
MLB_27,column_33,MLB_27+column_33,SH
MLB_37,column_57,MLB_37+column_57,year
MLB_65,column_34,MLB_65+column_34,R
MLB_27,column_46,MLB_27+column_46,X3B
MLB_42,column_41,MLB_42+column_41,X1B
MLB_62,column_35,MLB_62+column_35,R
MLB_41,column_36,MLB_41+column_36,SO
MLB_47,column_9,MLB_47+column_9,CS
MLB_33,column_0,MLB_33+column_0,AB
MLB_36,column_45,MLB_36+column_45,X2B
MLB_10,column_24,MLB_10+column_24,X1B
MLB_12,column_0,MLB_12+column_0,AB
MLB_11,column_10,MLB_11+column_10,SO
MLB_49,column_20,MLB_49+column_20,HR
MLB_60,column_35,MLB_60+column_35,R
MLB_25,column_32,MLB_25+column_32,SF
MLB_12,column_45,MLB_12+column_45,year
MLB_29,column_58,MLB_29+column_58,year
MLB_30,column_18,MLB_30+column_18,GIDP
Rentabilidad_5,column_53,Rentabilidad_5+column_53,latitude
MLB_57,column_22,MLB_57+column_22,year
MLB_58,column_37,MLB_58+column_37,SB
MLB_8,column_0,MLB_8+column_0,AB
MLB_29,column_33,MLB_29+column_33,SH
MLB_25,column_33,MLB_25+column_33,SH
MLB_35,column_0,MLB_35+column_0,AB
MLB_29,column_18,MLB_29+column_18,GIDP
MLB_42,column_20,MLB_42+column_20,H
MLB_13,column_24,MLB_13+column_24,SH
MLB_62,column_22,MLB_62+column_22,HR
MLB_33,column_37,MLB_33+column_37,SO
MLB_10,column_10,MLB_10+column_10,SO
MLB_45,column_4,MLB_45+column_4,BB
MLB_9,column_0,MLB_9+column_0,AB
MLB_3,column_22,MLB_3+column_22,year
MLB_18,column_20,MLB_18+column_20,CS
MLB_36,column_42,MLB_36+column_42,TB
MLB_62,column_10,MLB_62+column_10,CS
MLB_30,column_32,MLB_30+column_32,SF
MLB_34,column_4,MLB_34+column_4,BB
MLB_1,column_0,MLB_1+column_0,AB
MLB_35,column_42,MLB_35+column_42,TB
MLB_36,column_48,MLB_36+column_48,iBB
MLB_1,column_12,MLB_1+column_12,HR
MLB_21,column_58,MLB_21+column_58,year
MLB_7,column_24,MLB_7+column_24,X1B
MLB_43,column_36,MLB_43+column_36,SO
MLB_4,column_22,MLB_4+column_22,year
MLB_28,column_58,MLB_28+column_58,year
MLB_49,column_48,MLB_49+column_48,X3B
MLB_50,column_20,MLB_50+column_20,HR
MLB_60,column_21,MLB_60+column_21,HBP
MLB_28,column_46,MLB_28+column_46,X3B
MLB_10,column_0,MLB_10+column_0,AB
MLB_31,column_46,MLB_31+column_46,X3B
MLB_16,column_20,MLB_16+column_20,CS
MLB_64,column_19,MLB_64+column_19,CS
MLB_66,column_29,MLB_66+column_29,year
MLB_50,column_46,MLB_50+column_46,X3B
MLB_59,column_37,MLB_59+column_37,SB
MLB_49,column_59,MLB_49+column_59,year
MLB_54,column_37,MLB_54+column_37,SF
MLB_36,column_37,MLB_36+column_37,SO
