table,column,dataset_id,predicted_semantic_type
MLB_25,column_4,MLB_25+column_4,BB
MLB_25,column_20,MLB_25+column_20,HR
MLB_25,column_37,MLB_25+column_37,SO
MLB_25,column_42,MLB_25+column_42,TB
MLB_25,column_45,MLB_25+column_45,X2B
MLB_26,column_58,MLB_26+column_58,year
MLB_26,column_0,MLB_26+column_0,AB
MLB_26,column_20,MLB_26+column_20,HR
MLB_26,column_45,MLB_26+column_45,X2B
MLB_27,column_58,MLB_27+column_58,year
MLB_27,column_4,MLB_27+column_4,BB
MLB_27,column_20,MLB_27+column_20,HR
MLB_27,column_37,MLB_27+column_37,SO
MLB_28,column_58,MLB_28+column_58,year
MLB_28,column_0,MLB_28+column_0,AB
MLB_28,column_4,MLB_28+column_4,BB
MLB_28,column_20,MLB_28+column_20,HR
MLB_28,column_37,MLB_28+column_37,SO
MLB_28,column_42,MLB_28+column_42,TB
MLB_28,column_45,MLB_28+column_45,X2B
MLB_29,column_58,MLB_29+column_58,year
MLB_29,column_0,MLB_29+column_0,AB
MLB_29,column_4,MLB_29+column_4,BB
MLB_29,column_37,MLB_29+column_37,SO
MLB_3,column_22,MLB_3+column_22,year
MLB_30,column_58,MLB_30+column_58,year
MLB_30,column_4,MLB_30+column_4,BB
MLB_30,column_20,MLB_30+column_20,HR
MLB_30,column_42,MLB_30+column_42,TB
MLB_30,column_45,MLB_30+column_45,X2B
MLB_31,column_57,MLB_31+column_57,year
MLB_31,column_44,MLB_31+column_44,X1B
MLB_31,column_45,MLB_31+column_45,X2B
MLB_32,column_0,MLB_32+column_0,AB
MLB_32,column_17,MLB_32+column_17,GIDP
MLB_32,column_20,MLB_32+column_20,H
MLB_32,column_33,MLB_32+column_33,SH
MLB_33,column_57,MLB_33+column_57,year
MLB_33,column_0,MLB_33+column_0,AB
MLB_33,column_17,MLB_33+column_17,GIDP
MLB_33,column_33,MLB_33+column_33,SH
MLB_33,column_45,MLB_33+column_45,X2B
MLB_34,column_57,MLB_34+column_57,year
MLB_34,column_33,MLB_34+column_33,SH
MLB_34,column_44,MLB_34+column_44,X1B
MLB_34,column_45,MLB_34+column_45,X2B
MLB_35,column_57,MLB_35+column_57,year
MLB_35,column_17,MLB_35+column_17,GIDP
MLB_35,column_20,MLB_35+column_20,H
MLB_35,column_44,MLB_35+column_44,X1B
MLB_35,column_45,MLB_35+column_45,X2B
MLB_36,column_0,MLB_36+column_0,AB
MLB_36,column_17,MLB_36+column_17,GIDP
MLB_36,column_20,MLB_36+column_20,H
MLB_36,column_33,MLB_36+column_33,SH
MLB_36,column_44,MLB_36+column_44,X1B
MLB_36,column_45,MLB_36+column_45,X2B
MLB_37,column_57,MLB_37+column_57,year
MLB_37,column_0,MLB_37+column_0,AB
MLB_37,column_20,MLB_37+column_20,H
MLB_37,column_44,MLB_37+column_44,X1B
MLB_37,column_45,MLB_37+column_45,X2B
MLB_38,column_46,MLB_38+column_46,year
MLB_38,column_13,MLB_38+column_13,HR
MLB_39,column_46,MLB_39+column_46,year
MLB_4,column_22,MLB_4+column_22,year
MLB_40,column_11,MLB_40+column_11,GIDP
MLB_40,column_13,MLB_40+column_13,HR
MLB_41,column_36,MLB_41+column_36,SO
MLB_42,column_36,MLB_42+column_36,SO
MLB_42,column_41,MLB_42+column_41,X1B
MLB_43,column_41,MLB_43+column_41,X1B
MLB_44,column_55,MLB_44+column_55,year
MLB_44,column_36,MLB_44+column_36,SO
MLB_44,column_41,MLB_44+column_41,X1B
MLB_45,column_4,MLB_45+column_4,BB
MLB_45,column_36,MLB_45+column_36,SB
MLB_45,column_37,MLB_45+column_37,SF
MLB_46,column_63,MLB_46+column_63,year
MLB_46,column_4,MLB_46+column_4,BB
MLB_46,column_51,MLB_46+column_51,X3B
MLB_47,column_63,MLB_47+column_63,year
MLB_47,column_34,MLB_47+column_34,R
MLB_47,column_36,MLB_47+column_36,SB
MLB_47,column_37,MLB_47+column_37,SF
MLB_47,column_51,MLB_47+column_51,X3B
MLB_47,column_54,MLB_47+column_54,iBB
MLB_48,column_63,MLB_48+column_63,year
MLB_48,column_4,MLB_48+column_4,BB
MLB_48,column_34,MLB_48+column_34,R
MLB_48,column_36,MLB_48+column_36,SB
MLB_48,column_37,MLB_48+column_37,SF
MLB_48,column_51,MLB_48+column_51,X3B
MLB_48,column_54,MLB_48+column_54,iBB
MLB_49,column_59,MLB_49+column_59,year
MLB_49,column_46,MLB_49+column_46,X3B
MLB_5,column_27,MLB_5+column_27,year
MLB_50,column_59,MLB_50+column_59,year
MLB_50,column_46,MLB_50+column_46,X3B
MLB_51,column_59,MLB_51+column_59,year
MLB_52,column_15,MLB_52+column_15,year
MLB_53,column_63,MLB_53+column_63,year
MLB_53,column_21,MLB_53+column_21,HR
MLB_53,column_34,MLB_53+column_34,R
MLB_53,column_42,MLB_53+column_42,SO
MLB_53,column_47,MLB_53+column_47,TB
MLB_54,column_63,MLB_54+column_63,year
MLB_54,column_9,MLB_54+column_9,CS
MLB_54,column_21,MLB_54+column_21,HR
MLB_54,column_34,MLB_54+column_34,R
MLB_55,column_63,MLB_55+column_63,year
MLB_55,column_34,MLB_55+column_34,R
MLB_55,column_42,MLB_55+column_42,SO
MLB_55,column_47,MLB_55+column_47,TB
MLB_56,column_63,MLB_56+column_63,year
MLB_56,column_9,MLB_56+column_9,CS
MLB_56,column_21,MLB_56+column_21,HR
MLB_56,column_38,MLB_56+column_38,SH
MLB_57,column_22,MLB_57+column_22,year
MLB_58,column_0,MLB_58+column_0,AB
MLB_58,column_4,MLB_58+column_4,BB
MLB_58,column_10,MLB_58+column_10,CS
MLB_58,column_23,MLB_58+column_23,H
MLB_58,column_35,MLB_58+column_35,R
MLB_58,column_39,MLB_58+column_39,SH
MLB_58,column_51,MLB_58+column_51,X1B
MLB_58,column_53,MLB_58+column_53,X3B
MLB_59,column_10,MLB_59+column_10,CS
MLB_59,column_22,MLB_59+column_22,HR
MLB_59,column_23,MLB_59+column_23,H
MLB_59,column_38,MLB_59+column_38,SF
MLB_59,column_52,MLB_59+column_52,X2B
MLB_59,column_55,MLB_59+column_55,iBB
MLB_60,column_65,MLB_60+column_65,year
MLB_60,column_4,MLB_60+column_4,BB
MLB_60,column_21,MLB_60+column_21,HBP
MLB_60,column_22,MLB_60+column_22,HR
MLB_60,column_38,MLB_60+column_38,SF
MLB_60,column_55,MLB_60+column_55,iBB
MLB_61,column_65,MLB_61+column_65,year
MLB_61,column_0,MLB_61+column_0,AB
MLB_61,column_4,MLB_61+column_4,BB
MLB_61,column_10,MLB_61+column_10,CS
MLB_61,column_21,MLB_61+column_21,HBP
MLB_61,column_22,MLB_61+column_22,HR
MLB_61,column_35,MLB_61+column_35,R
MLB_61,column_39,MLB_61+column_39,SH
MLB_61,column_52,MLB_61+column_52,X2B
MLB_61,column_53,MLB_61+column_53,X3B
MLB_61,column_55,MLB_61+column_55,iBB
MLB_62,column_65,MLB_62+column_65,year
MLB_62,column_0,MLB_62+column_0,AB
MLB_62,column_4,MLB_62+column_4,BB
MLB_62,column_21,MLB_62+column_21,HBP
MLB_62,column_22,MLB_62+column_22,HR
MLB_62,column_23,MLB_62+column_23,H
MLB_62,column_35,MLB_62+column_35,R
MLB_62,column_38,MLB_62+column_38,SF
MLB_62,column_51,MLB_62+column_51,X1B
MLB_62,column_53,MLB_62+column_53,X3B
MLB_62,column_55,MLB_62+column_55,iBB
MLB_63,column_64,MLB_63+column_64,year
MLB_63,column_0,MLB_63+column_0,AB
MLB_63,column_21,MLB_63+column_21,H
MLB_63,column_34,MLB_63+column_34,R
MLB_63,column_37,MLB_63+column_37,SF
MLB_64,column_64,MLB_64+column_64,year
MLB_64,column_19,MLB_64+column_19,HBP
MLB_64,column_34,MLB_64+column_34,R
MLB_64,column_36,MLB_64+column_36,SF
MLB_64,column_37,MLB_64+column_37,SF
MLB_64,column_46,MLB_64+column_46,TB
MLB_64,column_54,MLB_64+column_54,iBB
MLB_65,column_19,MLB_65+column_19,HBP
MLB_65,column_35,MLB_65+column_35,SB
MLB_65,column_36,MLB_65+column_36,SF
MLB_65,column_41,MLB_65+column_41,SO
MLB_65,column_46,MLB_65+column_46,TB
MLB_65,column_54,MLB_65+column_54,iBB
MLB_67,column_22,MLB_67+column_22,year
MLB_7,column_37,MLB_7+column_37,year
MLB_7,column_21,MLB_7+column_21,SH
MLB_7,column_25,MLB_7+column_25,X2B
MLB_8,column_37,MLB_8+column_37,year
MLB_8,column_8,MLB_8+column_8,GIDP
MLB_8,column_10,MLB_8+column_10,SO
MLB_8,column_24,MLB_8+column_24,X1B
MLB_8,column_25,MLB_8+column_25,X2B
MLB_9,column_8,MLB_9+column_8,GIDP
MLB_9,column_21,MLB_9+column_21,SH
MLB_9,column_25,MLB_9+column_25,X2B
Rentabilidad_1,column_53,Rentabilidad_1+column_53,latitude
Rentabilidad_2,column_55,Rentabilidad_2+column_55,longitude
Rentabilidad_3,column_53,Rentabilidad_3+column_53,latitude
Rentabilidad_5,column_57,Rentabilidad_5+column_57,longitude
Rentabilidad_6,column_53,Rentabilidad_6+column_53,latitude
Rentabilidad_7,column_57,Rentabilidad_7+column_57,longitude
Rentabilidad_8,column_53,Rentabilidad_8+column_53,latitude
Rentabilidad_9,column_57,Rentabilidad_9+column_57,longitude
TableroSistemaPenal_7,column_18,TableroSistemaPenal_7+column_18,longitude
