table,column,dataset_id,predicted_semantic_type
MLB_34,column_37,MLB_34+column_37,SO
MLB_34,column_42,MLB_34+column_42,TB
MLB_35,column_42,MLB_35+column_42,TB
MLB_35,column_48,MLB_35+column_48,iBB
MLB_36,column_4,MLB_36+column_4,BB
MLB_36,column_37,MLB_36+column_37,SO
MLB_36,column_42,MLB_36+column_42,TB
MLB_36,column_48,MLB_36+column_48,iBB
MLB_37,column_4,MLB_37+column_4,BB
MLB_37,column_37,MLB_37+column_37,SO
MLB_37,column_42,MLB_37+column_42,TB
MLB_41,column_20,MLB_41+column_20,H
MLB_41,column_36,MLB_41+column_36,SO
MLB_42,column_20,MLB_42+column_20,H
MLB_42,column_36,MLB_42+column_36,SO
MLB_42,column_41,MLB_42+column_41,X1B
MLB_43,column_36,MLB_43+column_36,SO
MLB_43,column_41,MLB_43+column_41,X1B
MLB_44,column_20,MLB_44+column_20,H
MLB_44,column_41,MLB_44+column_41,X1B
MLB_45,column_20,MLB_45+column_20,HBP
MLB_46,column_20,MLB_46+column_20,HBP
MLB_46,column_34,MLB_46+column_34,R
MLB_46,column_36,MLB_46+column_36,SB
MLB_47,column_36,MLB_47+column_36,SB
MLB_48,column_20,MLB_48+column_20,HBP
MLB_48,column_34,MLB_48+column_34,R
MLB_48,column_36,MLB_48+column_36,SB
MLB_49,column_20,MLB_49+column_20,HR
MLB_49,column_33,MLB_49+column_33,SH
MLB_49,column_48,MLB_49+column_48,X3B
MLB_50,column_20,MLB_50+column_20,HR
MLB_50,column_46,MLB_50+column_46,X3B
MLB_50,column_48,MLB_50+column_48,X3B
MLB_51,column_46,MLB_51+column_46,X3B
MLB_51,column_48,MLB_51+column_48,X3B
MLB_58,column_10,MLB_58+column_10,CS
MLB_58,column_21,MLB_58+column_21,HBP
MLB_58,column_37,MLB_58+column_37,SB
MLB_59,column_21,MLB_59+column_21,HBP
MLB_59,column_22,MLB_59+column_22,HR
MLB_59,column_37,MLB_59+column_37,SB
MLB_60,column_10,MLB_60+column_10,CS
MLB_60,column_21,MLB_60+column_21,HBP
MLB_60,column_22,MLB_60+column_22,HR
MLB_61,column_37,MLB_61+column_37,SB
MLB_62,column_10,MLB_62+column_10,CS
MLB_62,column_22,MLB_62+column_22,HR
MLB_62,column_37,MLB_62+column_37,SB
MLB_63,column_19,MLB_63+column_19,CS
MLB_64,column_19,MLB_64+column_19,CS
MLB_65,column_9,MLB_65+column_9,CS
MLB_65,column_19,MLB_65+column_19,CS
MLB_7,column_8,MLB_7+column_8,GIDP
MLB_7,column_24,MLB_7+column_24,X1B
MLB_7,column_25,MLB_7+column_25,X2B
MLB_8,column_0,MLB_8+column_0,AB
MLB_8,column_8,MLB_8+column_8,GIDP
MLB_8,column_10,MLB_8+column_10,SO
MLB_8,column_25,MLB_8+column_25,X2B
MLB_9,column_0,MLB_9+column_0,AB
MLB_9,column_10,MLB_9+column_10,SO
MLB_9,column_24,MLB_9+column_24,X1B
YaleLanguages_4,column_0,YaleLanguages_4+column_0,year
Rentabilidad_1,column_53,Rentabilidad_1+column_53,latitude
Rentabilidad_1,column_57,Rentabilidad_1+column_57,longitude
Rentabilidad_2,column_52,Rentabilidad_2+column_52,latitude
Rentabilidad_2,column_55,Rentabilidad_2+column_55,longitude
Rentabilidad_3,column_53,Rentabilidad_3+column_53,latitude
Rentabilidad_3,column_57,Rentabilidad_3+column_57,longitude
Rentabilidad_4,column_57,Rentabilidad_4+column_57,longitude
Rentabilidad_5,column_53,Rentabilidad_5+column_53,latitude
Rentabilidad_5,column_57,Rentabilidad_5+column_57,longitude
Rentabilidad_6,column_53,Rentabilidad_6+column_53,latitude
Rentabilidad_6,column_57,Rentabilidad_6+column_57,longitude
Rentabilidad_7,column_53,Rentabilidad_7+column_53,latitude
Rentabilidad_7,column_57,Rentabilidad_7+column_57,longitude
Rentabilidad_9,column_53,Rentabilidad_9+column_53,latitude
