table,column,dataset_id,predicted_semantic_type
MLB_45,column_9,MLB_45+column_9,CS
MLB_46,column_36,MLB_46+column_36,SB
MLB_47,column_9,MLB_47+column_9,CS
MLB_47,column_36,MLB_47+column_36,SB
MLB_48,column_9,MLB_48+column_9,CS
MLB_48,column_36,MLB_48+column_36,SB
MLB_49,column_59,MLB_49+column_59,year
MLB_49,column_42,MLB_49+column_42,TB
MLB_50,column_59,MLB_50+column_59,year
MLB_50,column_42,MLB_50+column_42,TB
MLB_51,column_59,MLB_51+column_59,year
MLB_53,column_0,MLB_53+column_0,AB
MLB_54,column_0,MLB_54+column_0,AB
MLB_54,column_21,MLB_54+column_21,HR
MLB_54,column_53,MLB_54+column_53,iBB
MLB_55,column_53,MLB_55+column_53,iBB
MLB_56,column_0,MLB_56+column_0,AB
MLB_56,column_21,MLB_56+column_21,HR
MLB_58,column_4,MLB_58+column_4,BB
MLB_58,column_35,MLB_58+column_35,R
MLB_58,column_52,MLB_58+column_52,X2B
MLB_59,column_4,MLB_59+column_4,BB
MLB_59,column_35,MLB_59+column_35,R
MLB_59,column_39,MLB_59+column_39,SH
MLB_59,column_52,MLB_59+column_52,X2B
MLB_60,column_10,MLB_60+column_10,CS
MLB_60,column_35,MLB_60+column_35,R
MLB_60,column_39,MLB_60+column_39,SH
MLB_60,column_52,MLB_60+column_52,X2B
MLB_61,column_4,MLB_61+column_4,BB
MLB_61,column_10,MLB_61+column_10,CS
MLB_61,column_39,MLB_61+column_39,SH
MLB_62,column_4,MLB_62+column_4,BB
MLB_62,column_10,MLB_62+column_10,CS
MLB_62,column_35,MLB_62+column_35,R
MLB_62,column_39,MLB_62+column_39,SH
MLB_62,column_52,MLB_62+column_52,X2B
MLB_63,column_37,MLB_63+column_37,SF
MLB_64,column_36,MLB_64+column_36,SF
MLB_64,column_37,MLB_64+column_37,SF
MLB_64,column_49,MLB_64+column_49,X2B
MLB_65,column_36,MLB_65+column_36,SF
MLB_65,column_37,MLB_65+column_37,SF
MLB_65,column_49,MLB_65+column_49,X2B
MLB_7,column_10,MLB_7+column_10,SO
MLB_7,column_21,MLB_7+column_21,SH
MLB_7,column_26,MLB_7+column_26,X3B
MLB_8,column_37,MLB_8+column_37,year
MLB_8,column_10,MLB_8+column_10,SO
MLB_9,column_37,MLB_9+column_37,year
MLB_9,column_10,MLB_9+column_10,SO
MLB_9,column_23,MLB_9+column_23,TB
MLB_9,column_26,MLB_9+column_26,X3B
Romance_1,column_5,Romance_1+column_5,R
Rentabilidad_1,column_53,Rentabilidad_1+column_53,latitude
Rentabilidad_2,column_52,Rentabilidad_2+column_52,latitude
Rentabilidad_5,column_53,Rentabilidad_5+column_53,latitude
Rentabilidad_7,column_53,Rentabilidad_7+column_53,latitude
Rentabilidad_8,column_53,Rentabilidad_8+column_53,latitude
