table,column,dataset_id,predicted_semantic_type
MLB_18,column_21,MLB_18+column_21,SF
MLB_18,column_22,MLB_18+column_22,BB
MLB_18,column_36,MLB_18+column_36,SH
MLB_18,column_38,MLB_18+column_38,X3B
MLB_18,column_42,MLB_18+column_42,H
MLB_18,column_49,MLB_18+column_49,H
MLB_18,column_51,MLB_18+column_51,X3B
MLB_19,column_18,MLB_19+column_18,SH
MLB_19,column_19,MLB_19+column_19,SH
MLB_19,column_20,MLB_19+column_20,SH
MLB_19,column_21,MLB_19+column_21,R
MLB_19,column_33,MLB_19+column_33,GIDP
MLB_19,column_37,MLB_19+column_37,R
MLB_19,column_44,MLB_19+column_44,X1B
MLB_19,column_45,MLB_19+column_45,CS
MLB_19,column_48,MLB_19+column_48,iBB
MLB_20,column_4,MLB_20+column_4,SB
MLB_20,column_18,MLB_20+column_18,SH
MLB_20,column_19,MLB_20+column_19,SH
MLB_20,column_20,MLB_20+column_20,SH
MLB_20,column_21,MLB_20+column_21,R
MLB_20,column_32,MLB_20+column_32,SF
MLB_20,column_33,MLB_20+column_33,GIDP
MLB_20,column_37,MLB_20+column_37,R
MLB_20,column_42,MLB_20+column_42,TB
MLB_20,column_44,MLB_20+column_44,X1B
MLB_20,column_45,MLB_20+column_45,CS
MLB_20,column_48,MLB_20+column_48,iBB
MLB_21,column_4,MLB_21+column_4,SB
MLB_21,column_18,MLB_21+column_18,SH
MLB_21,column_20,MLB_21+column_20,SH
MLB_21,column_32,MLB_21+column_32,SF
MLB_21,column_42,MLB_21+column_42,TB
MLB_21,column_44,MLB_21+column_44,X1B
MLB_21,column_45,MLB_21+column_45,CS
MLB_21,column_48,MLB_21+column_48,iBB
MLB_22,column_4,MLB_22+column_4,HR
MLB_22,column_18,MLB_22+column_18,SF
MLB_22,column_20,MLB_22+column_20,SF
MLB_22,column_32,MLB_22+column_32,iBB
MLB_22,column_33,MLB_22+column_33,iBB
MLB_22,column_42,MLB_22+column_42,BB
MLB_22,column_44,MLB_22+column_44,HBP
MLB_22,column_45,MLB_22+column_45,SH
MLB_22,column_46,MLB_22+column_46,iBB
MLB_23,column_4,MLB_23+column_4,HR
MLB_23,column_19,MLB_23+column_19,X3B
MLB_23,column_20,MLB_23+column_20,SF
MLB_23,column_32,MLB_23+column_32,iBB
MLB_23,column_33,MLB_23+column_33,iBB
MLB_23,column_37,MLB_23+column_37,H
MLB_23,column_42,MLB_23+column_42,BB
MLB_23,column_44,MLB_23+column_44,HBP
MLB_23,column_45,MLB_23+column_45,SH
MLB_23,column_46,MLB_23+column_46,iBB
MLB_24,column_4,MLB_24+column_4,HR
MLB_24,column_18,MLB_24+column_18,SF
MLB_24,column_19,MLB_24+column_19,X3B
MLB_24,column_32,MLB_24+column_32,iBB
MLB_24,column_33,MLB_24+column_33,iBB
MLB_24,column_37,MLB_24+column_37,H
MLB_24,column_42,MLB_24+column_42,BB
MLB_24,column_44,MLB_24+column_44,HBP
MLB_24,column_45,MLB_24+column_45,SH
MLB_24,column_46,MLB_24+column_46,iBB
MLB_25,column_0,MLB_25+column_0,TB
MLB_25,column_4,MLB_25+column_4,CS
MLB_25,column_18,MLB_25+column_18,GIDP
MLB_25,column_20,MLB_25+column_20,GIDP
MLB_25,column_21,MLB_25+column_21,SB
MLB_25,column_32,MLB_25+column_32,X3B
MLB_25,column_33,MLB_25+column_33,X3B
MLB_25,column_37,MLB_25+column_37,SB
MLB_25,column_44,MLB_25+column_44,SB
MLB_25,column_45,MLB_25+column_45,X2B
MLB_25,column_46,MLB_25+column_46,X3B
MLB_26,column_0,MLB_26+column_0,TB
MLB_26,column_4,MLB_26+column_4,CS
MLB_26,column_18,MLB_26+column_18,GIDP
MLB_26,column_19,MLB_26+column_19,GIDP
MLB_26,column_20,MLB_26+column_20,GIDP
MLB_26,column_21,MLB_26+column_21,SB
MLB_26,column_37,MLB_26+column_37,SB
MLB_26,column_42,MLB_26+column_42,X1B
MLB_26,column_45,MLB_26+column_45,X2B
MLB_26,column_46,MLB_26+column_46,X3B
MLB_27,column_0,MLB_27+column_0,TB
MLB_27,column_4,MLB_27+column_4,CS
MLB_27,column_18,MLB_27+column_18,GIDP
MLB_27,column_21,MLB_27+column_21,SB
MLB_27,column_33,MLB_27+column_33,X3B
MLB_27,column_37,MLB_27+column_37,SB
MLB_27,column_42,MLB_27+column_42,X1B
MLB_27,column_45,MLB_27+column_45,X2B
MLB_27,column_46,MLB_27+column_46,X3B
MLB_28,column_0,MLB_28+column_0,TB
MLB_28,column_4,MLB_28+column_4,CS
MLB_28,column_18,MLB_28+column_18,GIDP
MLB_28,column_19,MLB_28+column_19,GIDP
MLB_28,column_21,MLB_28+column_21,SB
MLB_28,column_32,MLB_28+column_32,X3B
MLB_28,column_33,MLB_28+column_33,X3B
MLB_28,column_37,MLB_28+column_37,SB
MLB_28,column_42,MLB_28+column_42,X1B
MLB_28,column_44,MLB_28+column_44,SB
MLB_28,column_45,MLB_28+column_45,X2B
MLB_28,column_46,MLB_28+column_46,X3B
MLB_29,column_0,MLB_29+column_0,TB
MLB_29,column_4,MLB_29+column_4,CS
MLB_29,column_18,MLB_29+column_18,GIDP
MLB_29,column_19,MLB_29+column_19,GIDP
MLB_29,column_21,MLB_29+column_21,SB
MLB_29,column_32,MLB_29+column_32,X3B
MLB_29,column_33,MLB_29+column_33,X3B
MLB_29,column_37,MLB_29+column_37,SB
MLB_29,column_42,MLB_29+column_42,X1B
MLB_29,column_44,MLB_29+column_44,SB
MLB_29,column_46,MLB_29+column_46,X3B
MLB_30,column_18,MLB_30+column_18,GIDP
MLB_30,column_19,MLB_30+column_19,GIDP
MLB_30,column_20,MLB_30+column_20,GIDP
MLB_30,column_21,MLB_30+column_21,SB
MLB_30,column_32,MLB_30+column_32,X3B
MLB_30,column_33,MLB_30+column_33,X3B
MLB_30,column_42,MLB_30+column_42,X1B
MLB_30,column_44,MLB_30+column_44,SB
MLB_31,column_18,MLB_31+column_18,SH
MLB_31,column_20,MLB_31+column_20,SO
MLB_31,column_32,MLB_31+column_32,SF
MLB_31,column_37,MLB_31+column_37,SO
MLB_31,column_42,MLB_31+column_42,TB
MLB_31,column_44,MLB_31+column_44,R
MLB_31,column_45,MLB_31+column_45,HBP
MLB_31,column_46,MLB_31+column_46,SF
MLB_32,column_4,MLB_32+column_4,BB
MLB_32,column_17,MLB_32+column_17,X2B
MLB_32,column_20,MLB_32+column_20,SO
MLB_32,column_32,MLB_32+column_32,SF
MLB_32,column_33,MLB_32+column_33,GIDP
MLB_32,column_37,MLB_32+column_37,SO
MLB_32,column_42,MLB_32+column_42,TB
MLB_32,column_45,MLB_32+column_45,HBP
MLB_32,column_46,MLB_32+column_46,SF
MLB_32,column_48,MLB_32+column_48,iBB
MLB_33,column_4,MLB_33+column_4,BB
MLB_33,column_17,MLB_33+column_17,X2B
MLB_33,column_18,MLB_33+column_18,SH
MLB_33,column_20,MLB_33+column_20,SO
MLB_33,column_32,MLB_33+column_32,SF
MLB_33,column_33,MLB_33+column_33,GIDP
MLB_33,column_37,MLB_33+column_37,SO
MLB_33,column_42,MLB_33+column_42,TB
MLB_33,column_44,MLB_33+column_44,R
MLB_33,column_45,MLB_33+column_45,HBP
MLB_33,column_46,MLB_33+column_46,SF
MLB_33,column_48,MLB_33+column_48,iBB
MLB_34,column_4,MLB_34+column_4,BB
MLB_34,column_17,MLB_34+column_17,X2B
MLB_34,column_18,MLB_34+column_18,SH
MLB_34,column_19,MLB_34+column_19,SH
MLB_34,column_20,MLB_34+column_20,SO
MLB_34,column_33,MLB_34+column_33,GIDP
MLB_34,column_37,MLB_34+column_37,SO
MLB_34,column_42,MLB_34+column_42,TB
MLB_34,column_44,MLB_34+column_44,R
MLB_34,column_45,MLB_34+column_45,HBP
MLB_34,column_46,MLB_34+column_46,SF
MLB_35,column_17,MLB_35+column_17,X2B
MLB_35,column_19,MLB_35+column_19,SH
MLB_35,column_20,MLB_35+column_20,SO
MLB_35,column_32,MLB_35+column_32,SF
MLB_35,column_33,MLB_35+column_33,GIDP
MLB_35,column_42,MLB_35+column_42,TB
MLB_35,column_46,MLB_35+column_46,SF
MLB_35,column_48,MLB_35+column_48,iBB
MLB_36,column_4,MLB_36+column_4,BB
MLB_36,column_17,MLB_36+column_17,X2B
MLB_36,column_19,MLB_36+column_19,SH
MLB_36,column_20,MLB_36+column_20,SO
MLB_36,column_32,MLB_36+column_32,SF
MLB_36,column_37,MLB_36+column_37,SO
MLB_36,column_42,MLB_36+column_42,TB
MLB_36,column_44,MLB_36+column_44,R
MLB_36,column_45,MLB_36+column_45,HBP
MLB_36,column_46,MLB_36+column_46,SF
MLB_36,column_48,MLB_36+column_48,iBB
MLB_37,column_4,MLB_37+column_4,BB
MLB_37,column_18,MLB_37+column_18,SH
MLB_37,column_19,MLB_37+column_19,SH
MLB_37,column_20,MLB_37+column_20,SO
MLB_37,column_32,MLB_37+column_32,SF
MLB_37,column_33,MLB_37+column_33,GIDP
MLB_37,column_37,MLB_37+column_37,SO
MLB_37,column_42,MLB_37+column_42,TB
MLB_37,column_44,MLB_37+column_44,R
MLB_37,column_45,MLB_37+column_45,HBP
MLB_37,column_46,MLB_37+column_46,SF
MLB_38,column_0,MLB_38+column_0,TB
MLB_38,column_4,MLB_38+column_4,X2B
MLB_38,column_11,MLB_38+column_11,GIDP
MLB_38,column_12,MLB_38+column_12,X3B
MLB_38,column_13,MLB_38+column_13,SF
MLB_38,column_14,MLB_38+column_14,SB
MLB_38,column_24,MLB_38+column_24,X3B
MLB_38,column_30,MLB_38+column_30,X1B
MLB_38,column_32,MLB_38+column_32,SB
MLB_38,column_33,MLB_38+column_33,X2B
MLB_38,column_34,MLB_38+column_34,iBB
MLB_39,column_0,MLB_39+column_0,TB
MLB_39,column_4,MLB_39+column_4,X2B
MLB_39,column_11,MLB_39+column_11,GIDP
MLB_39,column_12,MLB_39+column_12,X3B
MLB_39,column_14,MLB_39+column_14,SB
MLB_39,column_24,MLB_39+column_24,X3B
MLB_39,column_25,MLB_39+column_25,iBB
MLB_39,column_29,MLB_39+column_29,SB
MLB_39,column_30,MLB_39+column_30,X1B
MLB_39,column_33,MLB_39+column_33,X2B
MLB_39,column_34,MLB_39+column_34,iBB
MLB_40,column_0,MLB_40+column_0,TB
MLB_40,column_4,MLB_40+column_4,X2B
MLB_40,column_11,MLB_40+column_11,GIDP
MLB_40,column_12,MLB_40+column_12,X3B
MLB_40,column_13,MLB_40+column_13,SF
MLB_40,column_14,MLB_40+column_14,SB
MLB_40,column_24,MLB_40+column_24,X3B
MLB_40,column_29,MLB_40+column_29,SB
MLB_40,column_30,MLB_40+column_30,X1B
MLB_40,column_32,MLB_40+column_32,SB
MLB_40,column_33,MLB_40+column_33,X2B
MLB_40,column_34,MLB_40+column_34,iBB
MLB_41,column_0,MLB_41+column_0,AB
MLB_41,column_17,MLB_41+column_17,X2B
MLB_41,column_19,MLB_41+column_19,X2B
MLB_41,column_20,MLB_41+column_20,R
MLB_41,column_32,MLB_41+column_32,GIDP
MLB_41,column_39,MLB_41+column_39,TB
MLB_41,column_42,MLB_41+column_42,CS
MLB_41,column_43,MLB_41+column_43,SF
MLB_42,column_0,MLB_42+column_0,AB
MLB_42,column_20,MLB_42+column_20,R
MLB_42,column_31,MLB_42+column_31,GIDP
MLB_42,column_32,MLB_42+column_32,GIDP
MLB_42,column_39,MLB_42+column_39,TB
MLB_42,column_41,MLB_42+column_41,X1B
MLB_42,column_42,MLB_42+column_42,CS
MLB_42,column_43,MLB_42+column_43,SF
MLB_43,column_17,MLB_43+column_17,X2B
MLB_43,column_20,MLB_43+column_20,R
MLB_43,column_31,MLB_43+column_31,GIDP
MLB_43,column_41,MLB_43+column_41,X1B
MLB_43,column_42,MLB_43+column_42,CS
MLB_43,column_43,MLB_43+column_43,SF
MLB_44,column_0,MLB_44+column_0,AB
MLB_44,column_17,MLB_44+column_17,X2B
MLB_44,column_19,MLB_44+column_19,X2B
MLB_44,column_20,MLB_44+column_20,R
MLB_44,column_31,MLB_44+column_31,GIDP
MLB_44,column_39,MLB_44+column_39,TB
MLB_44,column_41,MLB_44+column_41,X1B
MLB_44,column_42,MLB_44+column_42,CS
MLB_44,column_43,MLB_44+column_43,SF
MLB_45,column_19,MLB_45+column_19,HBP
MLB_45,column_21,MLB_45+column_21,HR
MLB_45,column_34,MLB_45+column_34,R
MLB_45,column_36,MLB_45+column_36,CS
MLB_45,column_49,MLB_45+column_49,SO
MLB_45,column_51,MLB_45+column_51,SH
MLB_45,column_54,MLB_45+column_54,X3B
MLB_46,column_21,MLB_46+column_21,HR
MLB_46,column_34,MLB_46+column_34,R
MLB_46,column_36,MLB_46+column_36,CS
MLB_46,column_37,MLB_46+column_37,SH
MLB_46,column_38,MLB_46+column_38,SH
MLB_46,column_49,MLB_46+column_49,SO
MLB_46,column_54,MLB_46+column_54,X3B
MLB_47,column_21,MLB_47+column_21,HR
MLB_47,column_36,MLB_47+column_36,CS
MLB_47,column_49,MLB_47+column_49,SO
MLB_47,column_50,MLB_47+column_50,H
MLB_47,column_54,MLB_47+column_54,X3B
MLB_48,column_19,MLB_48+column_19,HBP
MLB_48,column_34,MLB_48+column_34,R
MLB_48,column_36,MLB_48+column_36,CS
MLB_48,column_38,MLB_48+column_38,SH
MLB_48,column_54,MLB_48+column_54,X3B
MLB_49,column_4,MLB_49+column_4,X1B
MLB_49,column_18,MLB_49+column_18,HR
MLB_49,column_20,MLB_49+column_20,HR
MLB_49,column_21,MLB_49+column_21,TB
MLB_49,column_32,MLB_49+column_32,SH
MLB_49,column_33,MLB_49+column_33,SH
MLB_49,column_37,MLB_49+column_37,TB
MLB_49,column_44,MLB_49+column_44,SO
MLB_49,column_45,MLB_49+column_45,H
MLB_49,column_46,MLB_49+column_46,SH
MLB_49,column_48,MLB_49+column_48,X3B
MLB_50,column_4,MLB_50+column_4,X1B
MLB_50,column_20,MLB_50+column_20,HR
MLB_50,column_21,MLB_50+column_21,TB
MLB_50,column_32,MLB_50+column_32,SH
MLB_50,column_37,MLB_50+column_37,TB
MLB_50,column_44,MLB_50+column_44,SO
MLB_50,column_46,MLB_50+column_46,SH
MLB_50,column_48,MLB_50+column_48,X3B
MLB_51,column_4,MLB_51+column_4,X1B
MLB_51,column_18,MLB_51+column_18,HR
MLB_51,column_21,MLB_51+column_21,TB
MLB_51,column_32,MLB_51+column_32,SH
MLB_51,column_37,MLB_51+column_37,TB
MLB_51,column_45,MLB_51+column_45,H
MLB_51,column_46,MLB_51+column_46,SH
MLB_51,column_48,MLB_51+column_48,X3B
MLB_53,column_4,MLB_53+column_4,BB
MLB_53,column_20,MLB_53+column_20,SH
MLB_53,column_21,MLB_53+column_21,SH
MLB_53,column_22,MLB_53+column_22,SO
MLB_53,column_36,MLB_53+column_36,HR
MLB_53,column_38,MLB_53+column_38,SF
MLB_53,column_42,MLB_53+column_42,SO
MLB_53,column_53,MLB_53+column_53,iBB
MLB_54,column_4,MLB_54+column_4,BB
MLB_54,column_9,MLB_54+column_9,SH
MLB_54,column_20,MLB_54+column_20,SH
MLB_54,column_21,MLB_54+column_21,SH
MLB_54,column_22,MLB_54+column_22,SO
MLB_54,column_36,MLB_54+column_36,HR
MLB_54,column_37,MLB_54+column_37,SF
MLB_54,column_38,MLB_54+column_38,SF
MLB_54,column_42,MLB_54+column_42,SO
MLB_54,column_51,MLB_54+column_51,SF
MLB_54,column_53,MLB_54+column_53,iBB
MLB_55,column_4,MLB_55+column_4,BB
MLB_55,column_9,MLB_55+column_9,SH
MLB_55,column_20,MLB_55+column_20,SH
MLB_55,column_21,MLB_55+column_21,SH
MLB_55,column_22,MLB_55+column_22,SO
MLB_55,column_36,MLB_55+column_36,HR
MLB_55,column_37,MLB_55+column_37,SF
MLB_55,column_38,MLB_55+column_38,SF
MLB_55,column_42,MLB_55+column_42,SO
MLB_55,column_51,MLB_55+column_51,SF
MLB_55,column_53,MLB_55+column_53,iBB
MLB_56,column_4,MLB_56+column_4,BB
MLB_56,column_20,MLB_56+column_20,SH
MLB_56,column_21,MLB_56+column_21,SH
MLB_56,column_22,MLB_56+column_22,SO
MLB_56,column_36,MLB_56+column_36,HR
MLB_56,column_37,MLB_56+column_37,SF
MLB_56,column_38,MLB_56+column_38,SF
MLB_56,column_42,MLB_56+column_42,SO
MLB_56,column_51,MLB_56+column_51,SF
MLB_58,column_10,MLB_58+column_10,CS
MLB_58,column_21,MLB_58+column_21,HBP
MLB_58,column_23,MLB_58+column_23,AB
MLB_58,column_35,MLB_58+column_35,TB
MLB_58,column_37,MLB_58+column_37,SB
MLB_58,column_39,MLB_58+column_39,HR
MLB_58,column_43,MLB_58+column_43,AB
MLB_58,column_52,MLB_58+column_52,X1B
MLB_58,column_53,MLB_58+column_53,HR
MLB_58,column_55,MLB_58+column_55,SF
MLB_59,column_21,MLB_59+column_21,HBP
MLB_59,column_22,MLB_59+column_22,CS
MLB_59,column_23,MLB_59+column_23,AB
MLB_59,column_35,MLB_59+column_35,TB
MLB_59,column_37,MLB_59+column_37,SB
MLB_59,column_39,MLB_59+column_39,HR
MLB_59,column_43,MLB_59+column_43,AB
MLB_59,column_52,MLB_59+column_52,X1B
MLB_59,column_53,MLB_59+column_53,HR
MLB_60,column_10,MLB_60+column_10,CS
MLB_60,column_21,MLB_60+column_21,HBP
MLB_60,column_22,MLB_60+column_22,CS
MLB_60,column_23,MLB_60+column_23,AB
MLB_60,column_35,MLB_60+column_35,TB
MLB_60,column_39,MLB_60+column_39,HR
MLB_60,column_43,MLB_60+column_43,AB
MLB_60,column_52,MLB_60+column_52,X1B
MLB_60,column_53,MLB_60+column_53,HR
MLB_61,column_22,MLB_61+column_22,CS
MLB_61,column_23,MLB_61+column_23,AB
MLB_61,column_35,MLB_61+column_35,TB
MLB_61,column_37,MLB_61+column_37,SB
MLB_61,column_39,MLB_61+column_39,HR
MLB_61,column_52,MLB_61+column_52,X1B
MLB_61,column_53,MLB_61+column_53,HR
MLB_61,column_55,MLB_61+column_55,SF
MLB_62,column_10,MLB_62+column_10,CS
MLB_62,column_22,MLB_62+column_22,CS
MLB_62,column_23,MLB_62+column_23,AB
MLB_62,column_35,MLB_62+column_35,TB
MLB_62,column_37,MLB_62+column_37,SB
MLB_62,column_43,MLB_62+column_43,AB
MLB_62,column_52,MLB_62+column_52,X1B
MLB_62,column_53,MLB_62+column_53,HR
MLB_62,column_55,MLB_62+column_55,SF
MLB_63,column_20,MLB_63+column_20,iBB
MLB_63,column_35,MLB_63+column_35,iBB
MLB_63,column_49,MLB_63+column_49,X3B
MLB_64,column_20,MLB_64+column_20,iBB
MLB_64,column_49,MLB_64+column_49,X3B
MLB_65,column_20,MLB_65+column_20,iBB
MLB_65,column_35,MLB_65+column_35,iBB
MLB_65,column_49,MLB_65+column_49,X3B
MLB_7,column_8,MLB_7+column_8,GIDP
MLB_7,column_11,MLB_7+column_11,SB
MLB_7,column_20,MLB_7+column_20,X3B
MLB_7,column_21,MLB_7+column_21,X3B
MLB_7,column_23,MLB_7+column_23,X1B
MLB_7,column_24,MLB_7+column_24,SB
MLB_7,column_25,MLB_7+column_25,X2B
MLB_7,column_26,MLB_7+column_26,X3B
MLB_8,column_8,MLB_8+column_8,GIDP
MLB_8,column_11,MLB_8+column_11,SB
MLB_8,column_20,MLB_8+column_20,X3B
MLB_8,column_23,MLB_8+column_23,X1B
MLB_8,column_24,MLB_8+column_24,SB
MLB_8,column_25,MLB_8+column_25,X2B
MLB_9,column_20,MLB_9+column_20,X3B
MLB_9,column_21,MLB_9+column_21,X3B
MLB_9,column_23,MLB_9+column_23,X1B
MLB_9,column_24,MLB_9+column_24,SB
MLB_9,column_26,MLB_9+column_26,X3B
YaleLanguages_1,column_0,YaleLanguages_1+column_0,year
YaleLanguages_1,column_9,YaleLanguages_1+column_9,year
YaleLanguages_2,column_9,YaleLanguages_2+column_9,year
YaleLanguages_3,column_0,YaleLanguages_3+column_0,year
YaleLanguages_3,column_9,YaleLanguages_3+column_9,year
YaleLanguages_4,column_0,YaleLanguages_4+column_0,year
YaleLanguages_5,column_9,YaleLanguages_5+column_9,year
Rentabilidad_1,column_53,Rentabilidad_1+column_53,latitude
Rentabilidad_1,column_57,Rentabilidad_1+column_57,longitude
Rentabilidad_2,column_52,Rentabilidad_2+column_52,latitude
Rentabilidad_2,column_55,Rentabilidad_2+column_55,longitude
Rentabilidad_3,column_53,Rentabilidad_3+column_53,latitude
Rentabilidad_3,column_57,Rentabilidad_3+column_57,longitude
Rentabilidad_4,column_57,Rentabilidad_4+column_57,longitude
Rentabilidad_5,column_53,Rentabilidad_5+column_53,latitude
Rentabilidad_5,column_57,Rentabilidad_5+column_57,longitude
Rentabilidad_6,column_53,Rentabilidad_6+column_53,latitude
Rentabilidad_6,column_57,Rentabilidad_6+column_57,longitude
Rentabilidad_7,column_53,Rentabilidad_7+column_53,latitude
Rentabilidad_7,column_57,Rentabilidad_7+column_57,longitude
Rentabilidad_8,column_53,Rentabilidad_8+column_53,latitude
Rentabilidad_9,column_53,Rentabilidad_9+column_53,latitude
Rentabilidad_9,column_57,Rentabilidad_9+column_57,longitude
