table,column,dataset_id,predicted_semantic_type
MLB_24,column_45,MLB_24+column_45,X2B
MLB_25,column_58,MLB_25+column_58,year
MLB_25,column_4,MLB_25+column_4,BB
MLB_25,column_19,MLB_25+column_19,HBP
MLB_25,column_32,MLB_25+column_32,SF
MLB_26,column_32,MLB_26+column_32,SF
MLB_26,column_45,MLB_26+column_45,X2B
MLB_27,column_4,MLB_27+column_4,BB
MLB_27,column_19,MLB_27+column_19,HBP
MLB_27,column_32,MLB_27+column_32,SF
MLB_28,column_58,MLB_28+column_58,year
MLB_28,column_4,MLB_28+column_4,BB
MLB_28,column_32,MLB_28+column_32,SF
MLB_28,column_45,MLB_28+column_45,X2B
MLB_29,column_4,MLB_29+column_4,BB
MLB_29,column_19,MLB_29+column_19,HBP
MLB_29,column_45,MLB_29+column_45,X2B
MLB_3,column_22,MLB_3+column_22,year
MLB_30,column_58,MLB_30+column_58,year
MLB_30,column_4,MLB_30+column_4,BB
MLB_30,column_32,MLB_30+column_32,SF
MLB_30,column_45,MLB_30+column_45,X2B
MLB_31,column_57,MLB_31+column_57,year
MLB_31,column_33,MLB_31+column_33,SH
MLB_31,column_37,MLB_31+column_37,SO
MLB_31,column_44,MLB_31+column_44,X1B
MLB_31,column_46,MLB_31+column_46,X3B
MLB_31,column_48,MLB_31+column_48,iBB
MLB_32,column_57,MLB_32+column_57,year
MLB_32,column_4,MLB_32+column_4,BB
MLB_32,column_37,MLB_32+column_37,SO
MLB_32,column_42,MLB_32+column_42,TB
MLB_32,column_44,MLB_32+column_44,X1B
MLB_33,column_57,MLB_33+column_57,year
MLB_33,column_42,MLB_33+column_42,TB
MLB_33,column_44,MLB_33+column_44,X1B
MLB_33,column_46,MLB_33+column_46,X3B
MLB_33,column_48,MLB_33+column_48,iBB
MLB_34,column_57,MLB_34+column_57,year
MLB_34,column_33,MLB_34+column_33,SH
MLB_34,column_37,MLB_34+column_37,SO
MLB_34,column_42,MLB_34+column_42,TB
MLB_34,column_44,MLB_34+column_44,X1B
MLB_34,column_48,MLB_34+column_48,iBB
MLB_35,column_57,MLB_35+column_57,year
MLB_35,column_4,MLB_35+column_4,BB
MLB_35,column_37,MLB_35+column_37,SO
MLB_35,column_42,MLB_35+column_42,TB
MLB_35,column_44,MLB_35+column_44,X1B
MLB_35,column_48,MLB_35+column_48,iBB
MLB_36,column_57,MLB_36+column_57,year
MLB_36,column_4,MLB_36+column_4,BB
MLB_36,column_37,MLB_36+column_37,SO
MLB_36,column_42,MLB_36+column_42,TB
MLB_36,column_44,MLB_36+column_44,X1B
MLB_36,column_46,MLB_36+column_46,X3B
MLB_37,column_4,MLB_37+column_4,BB
MLB_37,column_37,MLB_37+column_37,SO
MLB_37,column_46,MLB_37+column_46,X3B
MLB_37,column_48,MLB_37+column_48,iBB
MLB_38,column_0,MLB_38+column_0,AB
MLB_38,column_11,MLB_38+column_11,GIDP
MLB_38,column_14,MLB_38+column_14,H
MLB_38,column_24,MLB_38+column_24,SF
MLB_38,column_33,MLB_38+column_33,X2B
MLB_39,column_0,MLB_39+column_0,AB
MLB_39,column_11,MLB_39+column_11,GIDP
MLB_39,column_14,MLB_39+column_14,H
MLB_39,column_24,MLB_39+column_24,SF
MLB_39,column_33,MLB_39+column_33,X2B
MLB_4,column_22,MLB_4+column_22,year
MLB_41,column_32,MLB_41+column_32,SH
MLB_41,column_43,MLB_41+column_43,X3B
MLB_42,column_55,MLB_42+column_55,year
MLB_42,column_0,MLB_42+column_0,AB
MLB_42,column_17,MLB_42+column_17,GIDP
MLB_42,column_19,MLB_42+column_19,HR
MLB_42,column_36,MLB_42+column_36,SO
MLB_43,column_55,MLB_43+column_55,year
MLB_43,column_0,MLB_43+column_0,AB
MLB_43,column_17,MLB_43+column_17,GIDP
MLB_43,column_19,MLB_43+column_19,HR
MLB_43,column_32,MLB_43+column_32,SH
MLB_43,column_36,MLB_43+column_36,SO
MLB_44,column_55,MLB_44+column_55,year
MLB_44,column_17,MLB_44+column_17,GIDP
MLB_44,column_19,MLB_44+column_19,HR
MLB_44,column_32,MLB_44+column_32,SH
MLB_44,column_36,MLB_44+column_36,SO
MLB_45,column_22,MLB_45+column_22,H
MLB_45,column_36,MLB_45+column_36,SB
MLB_46,column_20,MLB_46+column_20,HBP
MLB_46,column_22,MLB_46+column_22,H
MLB_46,column_34,MLB_46+column_34,R
MLB_46,column_36,MLB_46+column_36,SB
MLB_48,column_20,MLB_48+column_20,HBP
MLB_48,column_22,MLB_48+column_22,H
MLB_48,column_34,MLB_48+column_34,R
MLB_48,column_36,MLB_48+column_36,SB
MLB_49,column_59,MLB_49+column_59,year
MLB_49,column_0,MLB_49+column_0,AB
MLB_49,column_44,MLB_49+column_44,X1B
MLB_49,column_45,MLB_49+column_45,X2B
MLB_49,column_46,MLB_49+column_46,X3B
MLB_5,column_27,MLB_5+column_27,year
MLB_50,column_59,MLB_50+column_59,year
MLB_50,column_46,MLB_50+column_46,X3B
MLB_51,column_59,MLB_51+column_59,year
MLB_51,column_0,MLB_51+column_0,AB
MLB_51,column_4,MLB_51+column_4,BB
MLB_51,column_42,MLB_51+column_42,TB
MLB_51,column_44,MLB_51+column_44,X1B
MLB_51,column_45,MLB_51+column_45,X2B
MLB_52,column_15,MLB_52+column_15,year
MLB_53,column_4,MLB_53+column_4,BB
MLB_53,column_9,MLB_53+column_9,CS
MLB_53,column_21,MLB_53+column_21,HR
MLB_53,column_34,MLB_53+column_34,R
MLB_53,column_49,MLB_53+column_49,X1B
MLB_54,column_4,MLB_54+column_4,BB
MLB_54,column_9,MLB_54+column_9,CS
MLB_54,column_20,MLB_54+column_20,HBP
MLB_54,column_21,MLB_54+column_21,HR
MLB_54,column_37,MLB_54+column_37,SF
MLB_54,column_47,MLB_54+column_47,TB
MLB_54,column_49,MLB_54+column_49,X1B
MLB_55,column_4,MLB_55+column_4,BB
MLB_55,column_20,MLB_55+column_20,HBP
MLB_55,column_21,MLB_55+column_21,HR
MLB_55,column_22,MLB_55+column_22,H
MLB_55,column_37,MLB_55+column_37,SF
MLB_55,column_47,MLB_55+column_47,TB
MLB_55,column_49,MLB_55+column_49,X1B
MLB_55,column_50,MLB_55+column_50,X2B
MLB_56,column_9,MLB_56+column_9,CS
MLB_56,column_20,MLB_56+column_20,HBP
MLB_56,column_22,MLB_56+column_22,H
MLB_56,column_34,MLB_56+column_34,R
MLB_56,column_37,MLB_56+column_37,SF
MLB_57,column_22,MLB_57+column_22,year
MLB_58,column_0,MLB_58+column_0,AB
MLB_58,column_23,MLB_58+column_23,H
MLB_58,column_37,MLB_58+column_37,SB
MLB_58,column_39,MLB_58+column_39,SH
MLB_59,column_22,MLB_59+column_22,HR
MLB_59,column_23,MLB_59+column_23,H
MLB_59,column_35,MLB_59+column_35,R
MLB_59,column_37,MLB_59+column_37,SB
MLB_59,column_38,MLB_59+column_38,SF
MLB_59,column_39,MLB_59+column_39,SH
MLB_6,column_27,MLB_6+column_27,year
MLB_60,column_0,MLB_60+column_0,AB
MLB_60,column_22,MLB_60+column_22,HR
MLB_60,column_23,MLB_60+column_23,H
MLB_60,column_35,MLB_60+column_35,R
MLB_60,column_38,MLB_60+column_38,SF
MLB_60,column_39,MLB_60+column_39,SH
MLB_61,column_0,MLB_61+column_0,AB
MLB_61,column_37,MLB_61+column_37,SB
MLB_62,column_22,MLB_62+column_22,HR
MLB_62,column_23,MLB_62+column_23,H
MLB_62,column_35,MLB_62+column_35,R
MLB_62,column_37,MLB_62+column_37,SB
MLB_62,column_39,MLB_62+column_39,SH
MLB_63,column_9,MLB_63+column_9,HBP
MLB_63,column_20,MLB_63+column_20,HR
MLB_63,column_35,MLB_63+column_35,SB
MLB_64,column_20,MLB_64+column_20,HR
MLB_64,column_41,MLB_64+column_41,SO
MLB_64,column_54,MLB_64+column_54,iBB
MLB_65,column_9,MLB_65+column_9,HBP
MLB_65,column_19,MLB_65+column_19,HBP
MLB_65,column_54,MLB_65+column_54,iBB
MLB_66,column_29,MLB_66+column_29,year
MLB_7,column_10,MLB_7+column_10,SO
MLB_7,column_11,MLB_7+column_11,H
MLB_8,column_37,MLB_8+column_37,year
MLB_8,column_8,MLB_8+column_8,GIDP
MLB_9,column_37,MLB_9+column_37,year
MLB_9,column_8,MLB_9+column_8,GIDP
MLB_9,column_11,MLB_9+column_11,H
Romance_2,column_5,Romance_2+column_5,latitude
Rentabilidad_1,column_53,Rentabilidad_1+column_53,latitude
Rentabilidad_2,column_55,Rentabilidad_2+column_55,longitude
Rentabilidad_3,column_53,Rentabilidad_3+column_53,latitude
Rentabilidad_3,column_57,Rentabilidad_3+column_57,longitude
Rentabilidad_5,column_53,Rentabilidad_5+column_53,latitude
Rentabilidad_6,column_57,Rentabilidad_6+column_57,longitude
Rentabilidad_7,column_53,Rentabilidad_7+column_53,latitude
Rentabilidad_8,column_53,Rentabilidad_8+column_53,latitude
Rentabilidad_9,column_57,Rentabilidad_9+column_57,longitude
