table,column,dataset_id,predicted_semantic_type
MLB_15,column_38,MLB_15+column_38,SF
MLB_15,column_42,MLB_15+column_42,H
MLB_15,column_50,MLB_15+column_50,HBP
MLB_15,column_53,MLB_15+column_53,iBB
MLB_16,column_0,MLB_16+column_0,TB
MLB_16,column_4,MLB_16+column_4,HBP
MLB_16,column_9,MLB_16+column_9,CS
MLB_16,column_20,MLB_16+column_20,CS
MLB_16,column_21,MLB_16+column_21,SF
MLB_16,column_22,MLB_16+column_22,BB
MLB_16,column_34,MLB_16+column_34,X2B
MLB_16,column_36,MLB_16+column_36,X3B
MLB_16,column_38,MLB_16+column_38,SF
MLB_16,column_47,MLB_16+column_47,TB
MLB_16,column_49,MLB_16+column_49,SO
MLB_16,column_50,MLB_16+column_50,HBP
MLB_16,column_51,MLB_16+column_51,SF
MLB_16,column_53,MLB_16+column_53,iBB
MLB_17,column_65,MLB_17+column_65,year
MLB_17,column_0,MLB_17+column_0,TB
MLB_17,column_4,MLB_17+column_4,HBP
MLB_17,column_9,MLB_17+column_9,CS
MLB_17,column_19,MLB_17+column_19,SF
MLB_17,column_20,MLB_17+column_20,CS
MLB_17,column_34,MLB_17+column_34,X2B
MLB_17,column_36,MLB_17+column_36,X3B
MLB_17,column_38,MLB_17+column_38,SF
MLB_17,column_42,MLB_17+column_42,H
MLB_17,column_47,MLB_17+column_47,TB
MLB_17,column_50,MLB_17+column_50,HBP
MLB_17,column_51,MLB_17+column_51,SF
MLB_17,column_53,MLB_17+column_53,iBB
MLB_18,column_65,MLB_18+column_65,year
MLB_18,column_0,MLB_18+column_0,TB
MLB_18,column_4,MLB_18+column_4,HBP
MLB_18,column_20,MLB_18+column_20,CS
MLB_18,column_21,MLB_18+column_21,SF
MLB_18,column_22,MLB_18+column_22,BB
MLB_18,column_34,MLB_18+column_34,X2B
MLB_18,column_36,MLB_18+column_36,X3B
MLB_18,column_38,MLB_18+column_38,SF
MLB_18,column_42,MLB_18+column_42,H
MLB_18,column_47,MLB_18+column_47,TB
MLB_18,column_49,MLB_18+column_49,SO
MLB_18,column_50,MLB_18+column_50,HBP
MLB_18,column_51,MLB_18+column_51,SF
MLB_18,column_53,MLB_18+column_53,iBB
MLB_19,column_58,MLB_19+column_58,year
MLB_19,column_0,MLB_19+column_0,AB
MLB_19,column_18,MLB_19+column_18,CS
MLB_19,column_19,MLB_19+column_19,SH
MLB_19,column_20,MLB_19+column_20,HR
MLB_19,column_21,MLB_19+column_21,H
MLB_19,column_33,MLB_19+column_33,GIDP
MLB_19,column_37,MLB_19+column_37,H
MLB_19,column_44,MLB_19+column_44,X1B
MLB_19,column_45,MLB_19+column_45,X2B
MLB_19,column_48,MLB_19+column_48,iBB
MLB_2,column_22,MLB_2+column_22,year
MLB_20,column_58,MLB_20+column_58,year
MLB_20,column_0,MLB_20+column_0,AB
MLB_20,column_4,MLB_20+column_4,SB
MLB_20,column_18,MLB_20+column_18,CS
MLB_20,column_19,MLB_20+column_19,SH
MLB_20,column_20,MLB_20+column_20,HR
MLB_20,column_21,MLB_20+column_21,H
MLB_20,column_32,MLB_20+column_32,SF
MLB_20,column_33,MLB_20+column_33,GIDP
MLB_20,column_37,MLB_20+column_37,H
MLB_20,column_42,MLB_20+column_42,TB
MLB_20,column_44,MLB_20+column_44,X1B
MLB_20,column_45,MLB_20+column_45,X2B
MLB_20,column_48,MLB_20+column_48,iBB
MLB_21,column_58,MLB_21+column_58,year
MLB_21,column_0,MLB_21+column_0,AB
MLB_21,column_4,MLB_21+column_4,SB
MLB_21,column_18,MLB_21+column_18,CS
MLB_21,column_20,MLB_21+column_20,HR
MLB_21,column_32,MLB_21+column_32,SF
MLB_21,column_42,MLB_21+column_42,TB
MLB_21,column_44,MLB_21+column_44,X1B
MLB_21,column_45,MLB_21+column_45,X2B
MLB_21,column_48,MLB_21+column_48,iBB
MLB_22,column_0,MLB_22+column_0,AB
MLB_22,column_4,MLB_22+column_4,BB
MLB_22,column_18,MLB_22+column_18,CS
MLB_22,column_20,MLB_22+column_20,CS
MLB_22,column_32,MLB_22+column_32,iBB
MLB_22,column_33,MLB_22+column_33,iBB
MLB_22,column_42,MLB_22+column_42,BB
MLB_22,column_44,MLB_22+column_44,X2B
MLB_22,column_45,MLB_22+column_45,SH
MLB_22,column_46,MLB_22+column_46,iBB
MLB_23,column_58,MLB_23+column_58,year
MLB_23,column_20,MLB_23+column_20,CS
MLB_23,column_32,MLB_23+column_32,iBB
MLB_23,column_33,MLB_23+column_33,iBB
MLB_23,column_42,MLB_23+column_42,BB
MLB_23,column_44,MLB_23+column_44,X2B
MLB_23,column_45,MLB_23+column_45,SH
MLB_23,column_46,MLB_23+column_46,iBB
MLB_24,column_58,MLB_24+column_58,year
MLB_24,column_4,MLB_24+column_4,BB
MLB_24,column_18,MLB_24+column_18,CS
MLB_24,column_19,MLB_24+column_19,HBP
MLB_24,column_32,MLB_24+column_32,iBB
MLB_24,column_33,MLB_24+column_33,iBB
MLB_24,column_37,MLB_24+column_37,SO
MLB_24,column_42,MLB_24+column_42,BB
MLB_24,column_44,MLB_24+column_44,X2B
MLB_24,column_45,MLB_24+column_45,SH
MLB_24,column_46,MLB_24+column_46,iBB
MLB_25,column_58,MLB_25+column_58,year
MLB_25,column_0,MLB_25+column_0,AB
MLB_25,column_4,MLB_25+column_4,SB
MLB_25,column_18,MLB_25+column_18,GIDP
MLB_25,column_20,MLB_25+column_20,GIDP
MLB_25,column_21,MLB_25+column_21,SB
MLB_25,column_32,MLB_25+column_32,SF
MLB_25,column_33,MLB_25+column_33,SH
MLB_25,column_37,MLB_25+column_37,SB
MLB_25,column_44,MLB_25+column_44,SB
MLB_25,column_45,MLB_25+column_45,HR
MLB_25,column_46,MLB_25+column_46,X3B
MLB_26,column_58,MLB_26+column_58,year
MLB_26,column_0,MLB_26+column_0,AB
MLB_26,column_4,MLB_26+column_4,SB
MLB_26,column_19,MLB_26+column_19,CS
MLB_26,column_20,MLB_26+column_20,GIDP
MLB_26,column_21,MLB_26+column_21,SB
MLB_26,column_37,MLB_26+column_37,SB
MLB_26,column_42,MLB_26+column_42,X1B
MLB_26,column_45,MLB_26+column_45,HR
MLB_26,column_46,MLB_26+column_46,X3B
MLB_26,column_48,MLB_26+column_48,iBB
MLB_27,column_58,MLB_27+column_58,year
MLB_27,column_0,MLB_27+column_0,AB
MLB_27,column_4,MLB_27+column_4,SB
MLB_27,column_18,MLB_27+column_18,GIDP
MLB_27,column_21,MLB_27+column_21,SB
MLB_27,column_33,MLB_27+column_33,SH
MLB_27,column_37,MLB_27+column_37,SB
MLB_27,column_42,MLB_27+column_42,X1B
MLB_27,column_45,MLB_27+column_45,HR
MLB_27,column_46,MLB_27+column_46,X3B
MLB_28,column_58,MLB_28+column_58,year
MLB_28,column_0,MLB_28+column_0,AB
MLB_28,column_4,MLB_28+column_4,SB
MLB_28,column_18,MLB_28+column_18,GIDP
MLB_28,column_19,MLB_28+column_19,CS
MLB_28,column_21,MLB_28+column_21,SB
MLB_28,column_32,MLB_28+column_32,SF
MLB_28,column_37,MLB_28+column_37,SB
MLB_28,column_42,MLB_28+column_42,X1B
MLB_28,column_44,MLB_28+column_44,SB
MLB_28,column_45,MLB_28+column_45,HR
MLB_28,column_46,MLB_28+column_46,X3B
MLB_28,column_48,MLB_28+column_48,iBB
MLB_29,column_58,MLB_29+column_58,year
MLB_29,column_0,MLB_29+column_0,AB
MLB_29,column_4,MLB_29+column_4,SB
MLB_29,column_18,MLB_29+column_18,GIDP
MLB_29,column_19,MLB_29+column_19,CS
MLB_29,column_21,MLB_29+column_21,SB
MLB_29,column_33,MLB_29+column_33,SH
MLB_29,column_37,MLB_29+column_37,SB
MLB_29,column_42,MLB_29+column_42,X1B
MLB_29,column_44,MLB_29+column_44,SB
MLB_29,column_46,MLB_29+column_46,X3B
MLB_29,column_48,MLB_29+column_48,iBB
MLB_3,column_22,MLB_3+column_22,year
MLB_30,column_58,MLB_30+column_58,year
MLB_30,column_18,MLB_30+column_18,GIDP
MLB_30,column_19,MLB_30+column_19,CS
MLB_30,column_20,MLB_30+column_20,GIDP
MLB_30,column_21,MLB_30+column_21,SB
MLB_30,column_32,MLB_30+column_32,SF
MLB_30,column_33,MLB_30+column_33,SH
MLB_30,column_42,MLB_30+column_42,X1B
MLB_30,column_44,MLB_30+column_44,SB
MLB_30,column_48,MLB_30+column_48,iBB
MLB_31,column_0,MLB_31+column_0,AB
MLB_31,column_18,MLB_31+column_18,SH
MLB_31,column_32,MLB_31+column_32,SH
MLB_31,column_37,MLB_31+column_37,SO
MLB_31,column_42,MLB_31+column_42,TB
MLB_31,column_44,MLB_31+column_44,X1B
MLB_31,column_46,MLB_31+column_46,X3B
MLB_32,column_17,MLB_32+column_17,CS
MLB_32,column_20,MLB_32+column_20,H
MLB_32,column_32,MLB_32+column_32,SH
MLB_32,column_33,MLB_32+column_33,GIDP
MLB_32,column_37,MLB_32+column_37,SO
MLB_32,column_42,MLB_32+column_42,TB
MLB_32,column_45,MLB_32+column_45,X2B
MLB_32,column_46,MLB_32+column_46,X3B
MLB_32,column_48,MLB_32+column_48,iBB
MLB_33,column_0,MLB_33+column_0,AB
MLB_33,column_4,MLB_33+column_4,BB
MLB_33,column_17,MLB_33+column_17,CS
MLB_33,column_18,MLB_33+column_18,SH
MLB_33,column_20,MLB_33+column_20,H
MLB_33,column_32,MLB_33+column_32,SH
MLB_33,column_33,MLB_33+column_33,GIDP
MLB_33,column_37,MLB_33+column_37,SO
MLB_33,column_44,MLB_33+column_44,X1B
MLB_33,column_45,MLB_33+column_45,X2B
MLB_33,column_46,MLB_33+column_46,X3B
MLB_33,column_48,MLB_33+column_48,iBB
MLB_34,column_57,MLB_34+column_57,year
MLB_34,column_4,MLB_34+column_4,BB
MLB_34,column_17,MLB_34+column_17,CS
MLB_34,column_18,MLB_34+column_18,SH
MLB_34,column_19,MLB_34+column_19,CS
MLB_34,column_20,MLB_34+column_20,H
MLB_34,column_33,MLB_34+column_33,GIDP
MLB_34,column_37,MLB_34+column_37,SO
MLB_34,column_42,MLB_34+column_42,TB
MLB_34,column_45,MLB_34+column_45,X2B
MLB_35,column_57,MLB_35+column_57,year
MLB_35,column_0,MLB_35+column_0,AB
MLB_35,column_17,MLB_35+column_17,CS
MLB_35,column_19,MLB_35+column_19,CS
MLB_35,column_20,MLB_35+column_20,H
MLB_35,column_32,MLB_35+column_32,SH
MLB_35,column_33,MLB_35+column_33,GIDP
MLB_35,column_42,MLB_35+column_42,TB
MLB_35,column_46,MLB_35+column_46,X3B
MLB_35,column_48,MLB_35+column_48,iBB
MLB_36,column_57,MLB_36+column_57,year
MLB_36,column_4,MLB_36+column_4,BB
MLB_36,column_17,MLB_36+column_17,CS
MLB_36,column_19,MLB_36+column_19,CS
MLB_36,column_20,MLB_36+column_20,H
MLB_36,column_32,MLB_36+column_32,SH
MLB_36,column_37,MLB_36+column_37,SO
MLB_36,column_42,MLB_36+column_42,TB
MLB_36,column_44,MLB_36+column_44,X1B
MLB_36,column_45,MLB_36+column_45,X2B
MLB_36,column_46,MLB_36+column_46,X3B
MLB_36,column_48,MLB_36+column_48,iBB
MLB_37,column_57,MLB_37+column_57,year
MLB_37,column_0,MLB_37+column_0,AB
MLB_37,column_4,MLB_37+column_4,BB
MLB_37,column_18,MLB_37+column_18,SH
MLB_37,column_19,MLB_37+column_19,CS
MLB_37,column_20,MLB_37+column_20,H
MLB_37,column_32,MLB_37+column_32,SH
MLB_37,column_33,MLB_37+column_33,GIDP
MLB_37,column_37,MLB_37+column_37,SO
MLB_37,column_42,MLB_37+column_42,TB
MLB_37,column_44,MLB_37+column_44,X1B
MLB_37,column_45,MLB_37+column_45,X2B
MLB_38,column_46,MLB_38+column_46,year
MLB_38,column_0,MLB_38+column_0,AB
MLB_38,column_4,MLB_38+column_4,X2B
MLB_38,column_11,MLB_38+column_11,GIDP
MLB_38,column_12,MLB_38+column_12,SH
MLB_38,column_13,MLB_38+column_13,SH
MLB_38,column_14,MLB_38+column_14,SB
MLB_38,column_24,MLB_38+column_24,X3B
MLB_38,column_30,MLB_38+column_30,X1B
MLB_38,column_32,MLB_38+column_32,HR
MLB_38,column_33,MLB_38+column_33,HR
MLB_38,column_34,MLB_38+column_34,SH
MLB_38,column_36,MLB_38+column_36,iBB
MLB_39,column_46,MLB_39+column_46,year
MLB_39,column_0,MLB_39+column_0,AB
MLB_39,column_4,MLB_39+column_4,X2B
MLB_39,column_11,MLB_39+column_11,GIDP
MLB_39,column_12,MLB_39+column_12,SH
MLB_39,column_14,MLB_39+column_14,SB
MLB_39,column_24,MLB_39+column_24,X3B
MLB_39,column_29,MLB_39+column_29,SB
MLB_39,column_30,MLB_39+column_30,X1B
MLB_39,column_33,MLB_39+column_33,HR
MLB_39,column_34,MLB_39+column_34,SH
MLB_39,column_36,MLB_39+column_36,iBB
MLB_4,column_22,MLB_4+column_22,year
MLB_40,column_4,MLB_40+column_4,X2B
MLB_40,column_11,MLB_40+column_11,GIDP
MLB_40,column_12,MLB_40+column_12,SH
MLB_40,column_13,MLB_40+column_13,SH
MLB_40,column_14,MLB_40+column_14,SB
MLB_40,column_24,MLB_40+column_24,X3B
MLB_40,column_29,MLB_40+column_29,SB
MLB_40,column_30,MLB_40+column_30,X1B
MLB_40,column_32,MLB_40+column_32,HR
MLB_40,column_33,MLB_40+column_33,HR
MLB_40,column_34,MLB_40+column_34,SH
MLB_40,column_36,MLB_40+column_36,iBB
MLB_41,column_55,MLB_41+column_55,year
MLB_41,column_0,MLB_41+column_0,AB
MLB_41,column_17,MLB_41+column_17,X2B
MLB_41,column_19,MLB_41+column_19,HR
MLB_41,column_20,MLB_41+column_20,H
MLB_41,column_32,MLB_41+column_32,GIDP
MLB_41,column_36,MLB_41+column_36,SO
MLB_41,column_39,MLB_41+column_39,SO
MLB_41,column_42,MLB_41+column_42,SB
MLB_41,column_43,MLB_41+column_43,SH
MLB_42,column_55,MLB_42+column_55,year
MLB_42,column_0,MLB_42+column_0,AB
MLB_42,column_20,MLB_42+column_20,H
MLB_42,column_31,MLB_42+column_31,GIDP
MLB_42,column_32,MLB_42+column_32,GIDP
MLB_42,column_36,MLB_42+column_36,SO
MLB_42,column_39,MLB_42+column_39,SO
MLB_42,column_41,MLB_42+column_41,X1B
MLB_42,column_42,MLB_42+column_42,SB
MLB_42,column_43,MLB_42+column_43,SH
MLB_43,column_55,MLB_43+column_55,year
MLB_43,column_17,MLB_43+column_17,X2B
MLB_43,column_31,MLB_43+column_31,GIDP
MLB_43,column_36,MLB_43+column_36,SO
MLB_43,column_41,MLB_43+column_41,X1B
MLB_43,column_42,MLB_43+column_42,SB
MLB_43,column_43,MLB_43+column_43,SH
MLB_44,column_0,MLB_44+column_0,AB
MLB_44,column_17,MLB_44+column_17,X2B
MLB_44,column_31,MLB_44+column_31,GIDP
MLB_44,column_39,MLB_44+column_39,SO
MLB_44,column_41,MLB_44+column_41,X1B
MLB_44,column_42,MLB_44+column_42,SB
MLB_44,column_43,MLB_44+column_43,SH
MLB_45,column_63,MLB_45+column_63,year
MLB_45,column_4,MLB_45+column_4,BB
MLB_45,column_9,MLB_45+column_9,CS
MLB_45,column_19,MLB_45+column_19,BB
MLB_45,column_20,MLB_45+column_20,HBP
MLB_45,column_21,MLB_45+column_21,HR
MLB_45,column_22,MLB_45+column_22,R
MLB_45,column_49,MLB_45+column_49,H
MLB_45,column_51,MLB_45+column_51,X3B
MLB_45,column_54,MLB_45+column_54,SF
MLB_46,column_63,MLB_46+column_63,year
MLB_46,column_4,MLB_46+column_4,BB
MLB_46,column_9,MLB_46+column_9,CS
MLB_46,column_20,MLB_46+column_20,HBP
MLB_46,column_21,MLB_46+column_21,HR
MLB_46,column_22,MLB_46+column_22,R
MLB_46,column_34,MLB_46+column_34,R
MLB_46,column_36,MLB_46+column_36,SB
MLB_46,column_37,MLB_46+column_37,SH
MLB_46,column_38,MLB_46+column_38,SH
MLB_46,column_42,MLB_46+column_42,AB
MLB_46,column_49,MLB_46+column_49,H
MLB_46,column_54,MLB_46+column_54,SF
MLB_47,column_63,MLB_47+column_63,year
MLB_47,column_9,MLB_47+column_9,CS
MLB_47,column_21,MLB_47+column_21,HR
MLB_47,column_22,MLB_47+column_22,R
MLB_47,column_36,MLB_47+column_36,SB
MLB_47,column_42,MLB_47+column_42,AB
MLB_47,column_49,MLB_47+column_49,H
MLB_47,column_50,MLB_47+column_50,H
MLB_47,column_54,MLB_47+column_54,SF
MLB_48,column_4,MLB_48+column_4,BB
MLB_48,column_19,MLB_48+column_19,BB
MLB_48,column_20,MLB_48+column_20,HBP
MLB_48,column_22,MLB_48+column_22,R
MLB_48,column_34,MLB_48+column_34,R
MLB_48,column_38,MLB_48+column_38,SH
MLB_48,column_54,MLB_48+column_54,SF
MLB_49,column_59,MLB_49+column_59,year
MLB_49,column_4,MLB_49+column_4,BB
MLB_49,column_18,MLB_49+column_18,BB
MLB_49,column_19,MLB_49+column_19,CS
MLB_49,column_20,MLB_49+column_20,HR
MLB_49,column_21,MLB_49+column_21,TB
MLB_49,column_32,MLB_49+column_32,SH
MLB_49,column_33,MLB_49+column_33,SH
MLB_49,column_37,MLB_49+column_37,SO
MLB_49,column_44,MLB_49+column_44,AB
MLB_49,column_45,MLB_49+column_45,H
MLB_49,column_48,MLB_49+column_48,X3B
MLB_5,column_27,MLB_5+column_27,year
MLB_50,column_59,MLB_50+column_59,year
MLB_50,column_4,MLB_50+column_4,BB
MLB_50,column_19,MLB_50+column_19,CS
MLB_50,column_20,MLB_50+column_20,HR
MLB_50,column_21,MLB_50+column_21,TB
MLB_50,column_32,MLB_50+column_32,SH
MLB_50,column_37,MLB_50+column_37,SO
MLB_50,column_44,MLB_50+column_44,AB
MLB_50,column_46,MLB_50+column_46,X3B
MLB_50,column_48,MLB_50+column_48,X3B
MLB_51,column_4,MLB_51+column_4,BB
MLB_51,column_18,MLB_51+column_18,BB
MLB_51,column_19,MLB_51+column_19,CS
MLB_51,column_21,MLB_51+column_21,TB
MLB_51,column_32,MLB_51+column_32,SH
MLB_51,column_45,MLB_51+column_45,H
MLB_51,column_46,MLB_51+column_46,X3B
MLB_51,column_48,MLB_51+column_48,X3B
MLB_52,column_15,MLB_52+column_15,year
MLB_53,column_63,MLB_53+column_63,year
MLB_53,column_4,MLB_53+column_4,BB
MLB_53,column_19,MLB_53+column_19,HBP
MLB_53,column_20,MLB_53+column_20,X3B
MLB_53,column_21,MLB_53+column_21,CS
MLB_53,column_22,MLB_53+column_22,SO
MLB_53,column_36,MLB_53+column_36,CS
MLB_53,column_38,MLB_53+column_38,X3B
MLB_53,column_42,MLB_53+column_42,SO
MLB_53,column_47,MLB_53+column_47,TB
MLB_53,column_49,MLB_53+column_49,TB
MLB_53,column_50,MLB_53+column_50,X2B
MLB_53,column_53,MLB_53+column_53,iBB
MLB_54,column_63,MLB_54+column_63,year
MLB_54,column_4,MLB_54+column_4,BB
MLB_54,column_9,MLB_54+column_9,X3B
MLB_54,column_20,MLB_54+column_20,X3B
MLB_54,column_21,MLB_54+column_21,CS
MLB_54,column_22,MLB_54+column_22,SO
MLB_54,column_36,MLB_54+column_36,CS
MLB_54,column_37,MLB_54+column_37,SF
MLB_54,column_38,MLB_54+column_38,X3B
MLB_54,column_42,MLB_54+column_42,SO
MLB_54,column_47,MLB_54+column_47,TB
MLB_54,column_49,MLB_54+column_49,TB
MLB_54,column_50,MLB_54+column_50,X2B
MLB_54,column_51,MLB_54+column_51,X3B
MLB_54,column_53,MLB_54+column_53,iBB
MLB_55,column_63,MLB_55+column_63,year
MLB_55,column_4,MLB_55+column_4,BB
MLB_55,column_9,MLB_55+column_9,X3B
MLB_55,column_19,MLB_55+column_19,HBP
MLB_55,column_20,MLB_55+column_20,X3B
MLB_55,column_21,MLB_55+column_21,CS
MLB_55,column_22,MLB_55+column_22,SO
MLB_55,column_36,MLB_55+column_36,CS
MLB_55,column_38,MLB_55+column_38,X3B
MLB_55,column_42,MLB_55+column_42,SO
MLB_55,column_47,MLB_55+column_47,TB
MLB_55,column_49,MLB_55+column_49,TB
MLB_55,column_50,MLB_55+column_50,X2B
MLB_55,column_51,MLB_55+column_51,X3B
MLB_55,column_53,MLB_55+column_53,iBB
MLB_56,column_63,MLB_56+column_63,year
MLB_56,column_4,MLB_56+column_4,BB
MLB_56,column_19,MLB_56+column_19,HBP
MLB_56,column_20,MLB_56+column_20,X3B
MLB_56,column_21,MLB_56+column_21,CS
MLB_56,column_22,MLB_56+column_22,SO
MLB_56,column_36,MLB_56+column_36,CS
MLB_56,column_37,MLB_56+column_37,SF
MLB_56,column_38,MLB_56+column_38,X3B
MLB_56,column_42,MLB_56+column_42,SO
MLB_56,column_47,MLB_56+column_47,TB
MLB_56,column_49,MLB_56+column_49,TB
MLB_56,column_50,MLB_56+column_50,X2B
MLB_56,column_51,MLB_56+column_51,X3B
MLB_57,column_22,MLB_57+column_22,year
MLB_58,column_4,MLB_58+column_4,AB
MLB_58,column_10,MLB_58+column_10,CS
MLB_58,column_23,MLB_58+column_23,AB
MLB_58,column_35,MLB_58+column_35,R
MLB_58,column_37,MLB_58+column_37,SB
MLB_58,column_38,MLB_58+column_38,SF
MLB_58,column_39,MLB_58+column_39,SF
MLB_58,column_43,MLB_58+column_43,AB
MLB_58,column_49,MLB_58+column_49,AB
MLB_58,column_52,MLB_58+column_52,BB
MLB_58,column_53,MLB_58+column_53,CS
MLB_58,column_55,MLB_58+column_55,SH
MLB_59,column_65,MLB_59+column_65,year
MLB_59,column_4,MLB_59+column_4,AB
MLB_59,column_21,MLB_59+column_21,HBP
MLB_59,column_22,MLB_59+column_22,HR
MLB_59,column_23,MLB_59+column_23,AB
MLB_59,column_35,MLB_59+column_35,R
MLB_59,column_37,MLB_59+column_37,SB
MLB_59,column_38,MLB_59+column_38,SF
MLB_59,column_39,MLB_59+column_39,SF
MLB_59,column_43,MLB_59+column_43,AB
MLB_59,column_49,MLB_59+column_49,AB
MLB_59,column_52,MLB_59+column_52,BB
MLB_59,column_53,MLB_59+column_53,CS
MLB_60,column_65,MLB_60+column_65,year
MLB_60,column_4,MLB_60+column_4,AB
MLB_60,column_10,MLB_60+column_10,CS
MLB_60,column_20,MLB_60+column_20,GIDP
MLB_60,column_21,MLB_60+column_21,HBP
MLB_60,column_22,MLB_60+column_22,HR
MLB_60,column_23,MLB_60+column_23,AB
MLB_60,column_35,MLB_60+column_35,R
MLB_60,column_38,MLB_60+column_38,SF
MLB_60,column_39,MLB_60+column_39,SF
MLB_60,column_43,MLB_60+column_43,AB
MLB_60,column_52,MLB_60+column_52,BB
MLB_60,column_53,MLB_60+column_53,CS
MLB_61,column_65,MLB_61+column_65,year
MLB_61,column_4,MLB_61+column_4,AB
MLB_61,column_20,MLB_61+column_20,GIDP
MLB_61,column_23,MLB_61+column_23,AB
MLB_61,column_38,MLB_61+column_38,SF
MLB_61,column_39,MLB_61+column_39,SF
MLB_61,column_49,MLB_61+column_49,AB
MLB_61,column_52,MLB_61+column_52,BB
MLB_61,column_53,MLB_61+column_53,CS
MLB_61,column_55,MLB_61+column_55,SH
MLB_62,column_4,MLB_62+column_4,AB
MLB_62,column_10,MLB_62+column_10,CS
MLB_62,column_20,MLB_62+column_20,GIDP
MLB_62,column_22,MLB_62+column_22,HR
MLB_62,column_23,MLB_62+column_23,AB
MLB_62,column_35,MLB_62+column_35,R
MLB_62,column_37,MLB_62+column_37,SB
MLB_62,column_43,MLB_62+column_43,AB
MLB_62,column_49,MLB_62+column_49,AB
MLB_62,column_52,MLB_62+column_52,BB
MLB_62,column_53,MLB_62+column_53,CS
MLB_62,column_55,MLB_62+column_55,SH
MLB_63,column_64,MLB_63+column_64,year
MLB_63,column_19,MLB_63+column_19,CS
MLB_63,column_20,MLB_63+column_20,CS
MLB_63,column_35,MLB_63+column_35,iBB
MLB_63,column_36,MLB_63+column_36,CS
MLB_63,column_37,MLB_63+column_37,CS
MLB_63,column_46,MLB_63+column_46,SF
MLB_63,column_49,MLB_63+column_49,HBP
MLB_63,column_50,MLB_63+column_50,CS
MLB_63,column_54,MLB_63+column_54,SO
MLB_64,column_4,MLB_64+column_4,SF
MLB_64,column_19,MLB_64+column_19,CS
MLB_64,column_20,MLB_64+column_20,CS
MLB_64,column_36,MLB_64+column_36,CS
MLB_64,column_37,MLB_64+column_37,CS
MLB_64,column_46,MLB_64+column_46,SF
MLB_64,column_49,MLB_64+column_49,HBP
