table,column,dataset_id,predicted_semantic_type
MLB_37,column_32,MLB_37+column_32,SF
MLB_38,column_11,MLB_38+column_11,GIDP
MLB_40,column_11,MLB_40+column_11,GIDP
MLB_41,column_36,MLB_41+column_36,HR
MLB_41,column_43,MLB_41+column_43,X3B
MLB_42,column_55,MLB_42+column_55,year
MLB_42,column_20,MLB_42+column_20,H
MLB_42,column_36,MLB_42+column_36,HR
MLB_42,column_39,MLB_42+column_39,TB
MLB_42,column_43,MLB_42+column_43,X3B
MLB_43,column_55,MLB_43+column_55,year
MLB_43,column_20,MLB_43+column_20,H
MLB_43,column_36,MLB_43+column_36,HR
MLB_43,column_39,MLB_43+column_39,TB
MLB_43,column_43,MLB_43+column_43,X3B
MLB_44,column_55,MLB_44+column_55,year
MLB_44,column_20,MLB_44+column_20,H
MLB_44,column_39,MLB_44+column_39,TB
MLB_45,column_19,MLB_45+column_19,GIDP
MLB_45,column_34,MLB_45+column_34,R
MLB_45,column_49,MLB_45+column_49,X1B
MLB_45,column_51,MLB_45+column_51,X3B
MLB_46,column_19,MLB_46+column_19,GIDP
MLB_46,column_34,MLB_46+column_34,R
MLB_47,column_51,MLB_47+column_51,X3B
MLB_48,column_34,MLB_48+column_34,R
MLB_49,column_59,MLB_49+column_59,year
MLB_49,column_45,MLB_49+column_45,X2B
MLB_49,column_48,MLB_49+column_48,X3B
MLB_50,column_59,MLB_50+column_59,year
MLB_50,column_45,MLB_50+column_45,X2B
MLB_51,column_59,MLB_51+column_59,year
MLB_52,column_15,MLB_52+column_15,year
MLB_53,column_9,MLB_53+column_9,CS
MLB_54,column_0,MLB_54+column_0,AB
MLB_54,column_9,MLB_54+column_9,CS
MLB_54,column_36,MLB_54+column_36,SB
MLB_55,column_0,MLB_55+column_0,AB
MLB_55,column_4,MLB_55+column_4,BB
MLB_55,column_22,MLB_55+column_22,H
MLB_56,column_4,MLB_56+column_4,BB
MLB_56,column_22,MLB_56+column_22,H
MLB_58,column_35,MLB_58+column_35,R
MLB_59,column_35,MLB_59+column_35,R
MLB_59,column_37,MLB_59+column_37,SB
MLB_59,column_52,MLB_59+column_52,X2B
MLB_60,column_37,MLB_60+column_37,SB
MLB_60,column_52,MLB_60+column_52,X2B
MLB_61,column_35,MLB_61+column_35,R
MLB_61,column_37,MLB_61+column_37,SB
MLB_61,column_52,MLB_61+column_52,X2B
MLB_62,column_35,MLB_62+column_35,R
MLB_62,column_37,MLB_62+column_37,SB
MLB_62,column_52,MLB_62+column_52,X2B
MLB_63,column_35,MLB_63+column_35,SB
MLB_63,column_37,MLB_63+column_37,SH
MLB_64,column_4,MLB_64+column_4,BB
MLB_64,column_36,MLB_64+column_36,SH
MLB_64,column_54,MLB_64+column_54,iBB
MLB_65,column_4,MLB_65+column_4,BB
MLB_65,column_37,MLB_65+column_37,SH
MLB_7,column_37,MLB_7+column_37,year
MLB_7,column_24,MLB_7+column_24,X1B
MLB_8,column_37,MLB_8+column_37,year
MLB_8,column_24,MLB_8+column_24,X1B
MLB_9,column_37,MLB_9+column_37,year
Romance_1,column_5,Romance_1+column_5,latitude
Rentabilidad_2,column_55,Rentabilidad_2+column_55,longitude
Rentabilidad_3,column_53,Rentabilidad_3+column_53,latitude
Rentabilidad_4,column_57,Rentabilidad_4+column_57,longitude
Rentabilidad_5,column_57,Rentabilidad_5+column_57,longitude
Rentabilidad_6,column_53,Rentabilidad_6+column_53,latitude
Rentabilidad_6,column_57,Rentabilidad_6+column_57,longitude
Rentabilidad_7,column_53,Rentabilidad_7+column_53,latitude
Rentabilidad_8,column_53,Rentabilidad_8+column_53,latitude
