table,column,dataset_id,predicted_semantic_type
soccer-big5Leagues-Players-2018-2019,column_12,soccer-big5Leagues-Players-2018-2019+column_12,penaltiesScored
soccer-big5Leagues-Players-2018-2019,column_14,soccer-big5Leagues-Players-2018-2019+column_14,redCards
soccer-big5Leagues-Players-2018-2019,column_22,soccer-big5Leagues-Players-2018-2019+column_22,xAssistsPer90Min
soccer-big5Leagues-Players-2018-2019,column_23,soccer-big5Leagues-Players-2018-2019+column_23,nonPenaltyXGoalsPlusAssists
soccer-big5Leagues-Players-2018-2019,column_26,soccer-big5Leagues-Players-2018-2019+column_26,xGoalsPlusAssistsPer90Min
soccer-germany-Players-2000-2001,column_5,soccer-germany-Players-2000-2001+column_5,gamesPlayed
soccer-germany-Players-2000-2001,column_7,soccer-germany-Players-2000-2001+column_7,gamesPlayed
soccer-germany-Players-2000-2001,column_8,soccer-germany-Players-2000-2001+column_8,goals
soccer-germany-Players-2000-2001,column_9,soccer-germany-Players-2000-2001+column_9,assists
soccer-germany-Players-2000-2001,column_10,soccer-germany-Players-2000-2001+column_10,xGoalsPer90Min
soccer-germany-Players-2000-2001,column_12,soccer-germany-Players-2000-2001+column_12,penaltiesScored
soccer-big5Leagues-Players-2019-2020,column_7,soccer-big5Leagues-Players-2019-2020+column_7,gamesPlayed
soccer-big5Leagues-Players-2019-2020,column_11,soccer-big5Leagues-Players-2019-2020+column_11,penaltiesScored
soccer-big5Leagues-Players-2019-2020,column_12,soccer-big5Leagues-Players-2019-2020+column_12,penaltiesScored
soccer-big5Leagues-Players-2019-2020,column_20,soccer-big5Leagues-Players-2019-2020+column_20,xGoalsPer90Min
soccer-big5Leagues-Players-2019-2020,column_21,soccer-big5Leagues-Players-2019-2020+column_21,nonPenaltyXGoalsPer90Min
soccer-big5Leagues-Players-2019-2020,column_23,soccer-big5Leagues-Players-2019-2020+column_23,nonPenaltyXGoalsPlusAssists
soccer-big5Leagues-Players-2019-2020,column_26,soccer-big5Leagues-Players-2019-2020+column_26,xGoalsPlusAssistsPer90Min
soccer-big5Leagues-Players-2020-2021,column_7,soccer-big5Leagues-Players-2020-2021+column_7,gamesPlayed
soccer-big5Leagues-Players-2020-2021,column_8,soccer-big5Leagues-Players-2020-2021+column_8,xGoalsPer90Min
soccer-big5Leagues-Players-2020-2021,column_9,soccer-big5Leagues-Players-2020-2021+column_9,assists
soccer-big5Leagues-Players-2020-2021,column_11,soccer-big5Leagues-Players-2020-2021+column_11,penaltiesScored
soccer-big5Leagues-Players-2020-2021,column_12,soccer-big5Leagues-Players-2020-2021+column_12,penaltiesScored
soccer-big5Leagues-Players-2020-2021,column_14,soccer-big5Leagues-Players-2020-2021+column_14,redCards
soccer-big5Leagues-Players-2020-2021,column_21,soccer-big5Leagues-Players-2020-2021+column_21,nonPenaltyXGoalsPer90Min
soccer-big5Leagues-Players-2020-2021,column_22,soccer-big5Leagues-Players-2020-2021+column_22,xAssistsPer90Min
soccer-big5Leagues-Players-2020-2021,column_23,soccer-big5Leagues-Players-2020-2021+column_23,nonPenaltyXGoalsPlusAssists
soccer-germany-Players-2001-2002,column_5,soccer-germany-Players-2001-2002+column_5,gamesPlayed
soccer-germany-Players-2001-2002,column_7,soccer-germany-Players-2001-2002+column_7,gamesPlayed
soccer-germany-Players-2001-2002,column_8,soccer-germany-Players-2001-2002+column_8,goals
soccer-germany-Players-2001-2002,column_9,soccer-germany-Players-2001-2002+column_9,assists
soccer-germany-Players-2001-2002,column_10,soccer-germany-Players-2001-2002+column_10,nonPenaltyXGoalsPer90Min
soccer-germany-Players-2001-2002,column_12,soccer-germany-Players-2001-2002+column_12,penaltiesScored
soccer-germany-Players-2001-2002,column_14,soccer-germany-Players-2001-2002+column_14,redCards
soccer-big5Leagues-Players-2021-2022,column_8,soccer-big5Leagues-Players-2021-2022+column_8,xGoalsPer90Min
soccer-big5Leagues-Players-2021-2022,column_9,soccer-big5Leagues-Players-2021-2022+column_9,assists
soccer-big5Leagues-Players-2021-2022,column_10,soccer-big5Leagues-Players-2021-2022+column_10,xGoalsPer90Min
soccer-big5Leagues-Players-2021-2022,column_11,soccer-big5Leagues-Players-2021-2022+column_11,penaltiesAttempted
soccer-big5Leagues-Players-2021-2022,column_12,soccer-big5Leagues-Players-2021-2022+column_12,penaltiesScored
soccer-big5Leagues-Players-2021-2022,column_14,soccer-big5Leagues-Players-2021-2022+column_14,redCards
soccer-big5Leagues-Players-2021-2022,column_20,soccer-big5Leagues-Players-2021-2022+column_20,nonPenaltyXGoalsPer90Min
soccer-big5Leagues-Players-2021-2022,column_22,soccer-big5Leagues-Players-2021-2022+column_22,xAssistsPer90Min
soccer-big5Leagues-Players-2021-2022,column_23,soccer-big5Leagues-Players-2021-2022+column_23,nonPenaltyXGoalsPlusAssists
soccer-big5Leagues-Players-2021-2022,column_26,soccer-big5Leagues-Players-2021-2022+column_26,xGoalsPlusAssistsPer90Min
soccer-big5Leagues-Players-2012-2013,column_3,soccer-big5Leagues-Players-2012-2013+column_3,age
soccer-big5Leagues-Players-2012-2013,column_7,soccer-big5Leagues-Players-2012-2013+column_7,gamesPlayed
soccer-big5Leagues-Players-2012-2013,column_8,soccer-big5Leagues-Players-2012-2013+column_8,goals
soccer-big5Leagues-Players-2012-2013,column_11,soccer-big5Leagues-Players-2012-2013+column_11,penaltiesAttempted
soccer-big5Leagues-Players-2012-2013,column_12,soccer-big5Leagues-Players-2012-2013+column_12,penaltiesScored
soccer-big5Leagues-Players-2012-2013,column_14,soccer-big5Leagues-Players-2012-2013+column_14,redCards
soccer-big5Leagues-Players-2011-2012,column_8,soccer-big5Leagues-Players-2011-2012+column_8,goals
soccer-big5Leagues-Players-2011-2012,column_9,soccer-big5Leagues-Players-2011-2012+column_9,assists
soccer-big5Leagues-Players-2011-2012,column_10,soccer-big5Leagues-Players-2011-2012+column_10,xGoalsPer90Min
soccer-big5Leagues-Players-2011-2012,column_11,soccer-big5Leagues-Players-2011-2012+column_11,penaltiesAttempted
soccer-big5Leagues-Players-2011-2012,column_12,soccer-big5Leagues-Players-2011-2012+column_12,penaltiesScored
soccer-big5Leagues-Players-2011-2012,column_14,soccer-big5Leagues-Players-2011-2012+column_14,redCards
soccer-big5Leagues-Players-2000-2001,column_5,soccer-big5Leagues-Players-2000-2001+column_5,gamesPlayed
soccer-big5Leagues-Players-2000-2001,column_7,soccer-big5Leagues-Players-2000-2001+column_7,gamesPlayed
soccer-big5Leagues-Players-2000-2001,column_8,soccer-big5Leagues-Players-2000-2001+column_8,goals
soccer-big5Leagues-Players-2000-2001,column_9,soccer-big5Leagues-Players-2000-2001+column_9,assists
soccer-big5Leagues-Players-2000-2001,column_12,soccer-big5Leagues-Players-2000-2001+column_12,penaltiesScored
soccer-big5Leagues-Players-2001-2002,column_5,soccer-big5Leagues-Players-2001-2002+column_5,gamesPlayed
soccer-big5Leagues-Players-2001-2002,column_7,soccer-big5Leagues-Players-2001-2002+column_7,gamesPlayed
soccer-big5Leagues-Players-2001-2002,column_8,soccer-big5Leagues-Players-2001-2002+column_8,xGoalsPer90Min
soccer-big5Leagues-Players-2001-2002,column_10,soccer-big5Leagues-Players-2001-2002+column_10,xGoalsPer90Min
soccer-big5Leagues-Players-2001-2002,column_11,soccer-big5Leagues-Players-2001-2002+column_11,penaltiesAttempted
soccer-big5Leagues-Players-2001-2002,column_12,soccer-big5Leagues-Players-2001-2002+column_12,penaltiesScored
soccer-big5Leagues-Players-2002-2003,column_3,soccer-big5Leagues-Players-2002-2003+column_3,age
soccer-big5Leagues-Players-2002-2003,column_8,soccer-big5Leagues-Players-2002-2003+column_8,xGoalsPer90Min
soccer-big5Leagues-Players-2002-2003,column_9,soccer-big5Leagues-Players-2002-2003+column_9,assists
soccer-big5Leagues-Players-2002-2003,column_10,soccer-big5Leagues-Players-2002-2003+column_10,xGoalsPer90Min
soccer-big5Leagues-Players-2002-2003,column_11,soccer-big5Leagues-Players-2002-2003+column_11,penaltiesScored
soccer-big5Leagues-Players-2002-2003,column_12,soccer-big5Leagues-Players-2002-2003+column_12,penaltiesScored
soccer-big5Leagues-Players-2003-2004,column_3,soccer-big5Leagues-Players-2003-2004+column_3,age
soccer-big5Leagues-Players-2003-2004,column_9,soccer-big5Leagues-Players-2003-2004+column_9,assists
soccer-big5Leagues-Players-2003-2004,column_10,soccer-big5Leagues-Players-2003-2004+column_10,xGoalsPer90Min
soccer-big5Leagues-Players-2003-2004,column_11,soccer-big5Leagues-Players-2003-2004+column_11,penaltiesAttempted
soccer-big5Leagues-Players-2003-2004,column_12,soccer-big5Leagues-Players-2003-2004+column_12,penaltiesScored
soccer-big5Leagues-Players-2004-2005,column_3,soccer-big5Leagues-Players-2004-2005+column_3,age
soccer-big5Leagues-Players-2004-2005,column_8,soccer-big5Leagues-Players-2004-2005+column_8,goals
soccer-big5Leagues-Players-2004-2005,column_10,soccer-big5Leagues-Players-2004-2005+column_10,goals
soccer-big5Leagues-Players-2004-2005,column_11,soccer-big5Leagues-Players-2004-2005+column_11,penaltiesAttempted
soccer-big5Leagues-Players-2004-2005,column_12,soccer-big5Leagues-Players-2004-2005+column_12,penaltiesScored
soccer-germany-Players-2002-2003,column_8,soccer-germany-Players-2002-2003+column_8,xGoalsPer90Min
soccer-germany-Players-2002-2003,column_10,soccer-germany-Players-2002-2003+column_10,nonPenaltyXGoalsPer90Min
soccer-germany-Players-2002-2003,column_11,soccer-germany-Players-2002-2003+column_11,penaltiesAttempted
soccer-germany-Players-2002-2003,column_14,soccer-germany-Players-2002-2003+column_14,redCards
soccer-germany-Players-1990-1991,column_5,soccer-germany-Players-1990-1991+column_5,gamesPlayed
soccer-germany-Players-1990-1991,column_7,soccer-germany-Players-1990-1991+column_7,gamesPlayed
soccer-germany-Players-1990-1991,column_8,soccer-germany-Players-1990-1991+column_8,goals
soccer-germany-Players-1990-1991,column_10,soccer-germany-Players-1990-1991+column_10,goals
soccer-germany-Players-1990-1991,column_11,soccer-germany-Players-1990-1991+column_11,penaltiesAttempted
soccer-germany-Players-2003-2004,column_5,soccer-germany-Players-2003-2004+column_5,gamesPlayed
soccer-germany-Players-2003-2004,column_7,soccer-germany-Players-2003-2004+column_7,gamesPlayed
soccer-germany-Players-2003-2004,column_8,soccer-germany-Players-2003-2004+column_8,goals
soccer-germany-Players-2003-2004,column_9,soccer-germany-Players-2003-2004+column_9,assists
soccer-germany-Players-2003-2004,column_10,soccer-germany-Players-2003-2004+column_10,goals
soccer-germany-Players-2003-2004,column_11,soccer-germany-Players-2003-2004+column_11,penaltiesAttempted
soccer-germany-Players-2003-2004,column_12,soccer-germany-Players-2003-2004+column_12,penaltiesAttempted
soccer-germany-Players-1991-1992,column_8,soccer-germany-Players-1991-1992+column_8,goals
soccer-germany-Players-1991-1992,column_10,soccer-germany-Players-1991-1992+column_10,goals
soccer-germany-Players-1991-1992,column_13,soccer-germany-Players-1991-1992+column_13,yellowCards
soccer-germany-Players-1992-1993,column_8,soccer-germany-Players-1992-1993+column_8,goals
soccer-germany-Players-1992-1993,column_11,soccer-germany-Players-1992-1993+column_11,penaltiesScored
soccer-germany-Players-1993-1994,column_7,soccer-germany-Players-1993-1994+column_7,gamesPlayed
soccer-germany-Players-1993-1994,column_8,soccer-germany-Players-1993-1994+column_8,goals
soccer-germany-Players-1993-1994,column_11,soccer-germany-Players-1993-1994+column_11,penaltiesScored
soccer-germany-Players-1995-1996,column_5,soccer-germany-Players-1995-1996+column_5,gamesPlayed
soccer-germany-Players-1995-1996,column_7,soccer-germany-Players-1995-1996+column_7,gamesPlayed
soccer-germany-Players-1995-1996,column_8,soccer-germany-Players-1995-1996+column_8,goals
soccer-germany-Players-1995-1996,column_10,soccer-germany-Players-1995-1996+column_10,goals
soccer-germany-Players-1995-1996,column_11,soccer-germany-Players-1995-1996+column_11,penaltiesAttempted
soccer-germany-Players-1996-1997,column_8,soccer-germany-Players-1996-1997+column_8,xGoalsPer90Min
soccer-germany-Players-1996-1997,column_10,soccer-germany-Players-1996-1997+column_10,xGoalsPer90Min
soccer-germany-Players-1996-1997,column_11,soccer-germany-Players-1996-1997+column_11,penaltiesAttempted
soccer-germany-Players-1996-1997,column_13,soccer-germany-Players-1996-1997+column_13,yellowCards
soccer-big5Leagues-Players-2005-2006,column_3,soccer-big5Leagues-Players-2005-2006+column_3,age
soccer-big5Leagues-Players-2005-2006,column_8,soccer-big5Leagues-Players-2005-2006+column_8,goals
soccer-big5Leagues-Players-2005-2006,column_9,soccer-big5Leagues-Players-2005-2006+column_9,assists
soccer-big5Leagues-Players-2005-2006,column_10,soccer-big5Leagues-Players-2005-2006+column_10,goals
soccer-germany-Players-1994-1995,column_3,soccer-germany-Players-1994-1995+column_3,age
soccer-germany-Players-1994-1995,column_5,soccer-germany-Players-1994-1995+column_5,gamesPlayed
soccer-germany-Players-1994-1995,column_7,soccer-germany-Players-1994-1995+column_7,gamesPlayed
soccer-germany-Players-1994-1995,column_8,soccer-germany-Players-1994-1995+column_8,goals
soccer-germany-Players-1994-1995,column_11,soccer-germany-Players-1994-1995+column_11,penaltiesScored
soccer-germany-Players-2004-2005,column_7,soccer-germany-Players-2004-2005+column_7,gamesPlayed
soccer-germany-Players-2004-2005,column_9,soccer-germany-Players-2004-2005+column_9,assists
soccer-germany-Players-2004-2005,column_10,soccer-germany-Players-2004-2005+column_10,goals
soccer-germany-Players-2004-2005,column_11,soccer-germany-Players-2004-2005+column_11,penaltiesAttempted
soccer-germany-Players-2004-2005,column_12,soccer-germany-Players-2004-2005+column_12,penaltiesAttempted
soccer-germany-Players-2004-2005,column_14,soccer-germany-Players-2004-2005+column_14,redCards
soccer-germany-Players-2005-2006,column_3,soccer-germany-Players-2005-2006+column_3,age
soccer-germany-Players-2005-2006,column_5,soccer-germany-Players-2005-2006+column_5,gamesPlayed
soccer-germany-Players-2005-2006,column_8,soccer-germany-Players-2005-2006+column_8,goals
soccer-germany-Players-2005-2006,column_9,soccer-germany-Players-2005-2006+column_9,assists
soccer-germany-Players-2005-2006,column_10,soccer-germany-Players-2005-2006+column_10,goals
soccer-germany-Players-2005-2006,column_12,soccer-germany-Players-2005-2006+column_12,penaltiesAttempted
soccer-germany-Players-2005-2006,column_14,soccer-germany-Players-2005-2006+column_14,redCards
soccer-germany-Players-2006-2007,column_3,soccer-germany-Players-2006-2007+column_3,age
soccer-germany-Players-2006-2007,column_5,soccer-germany-Players-2006-2007+column_5,gamesPlayed
soccer-germany-Players-2006-2007,column_7,soccer-germany-Players-2006-2007+column_7,gamesPlayed
soccer-germany-Players-2006-2007,column_8,soccer-germany-Players-2006-2007+column_8,goals
soccer-germany-Players-2006-2007,column_9,soccer-germany-Players-2006-2007+column_9,assists
soccer-germany-Players-2006-2007,column_10,soccer-germany-Players-2006-2007+column_10,goals
soccer-germany-Players-2006-2007,column_14,soccer-germany-Players-2006-2007+column_14,redCards
soccer-germany-Players-2007-2008,column_5,soccer-germany-Players-2007-2008+column_5,gamesPlayed
soccer-germany-Players-2007-2008,column_7,soccer-germany-Players-2007-2008+column_7,gamesPlayed
soccer-germany-Players-2007-2008,column_8,soccer-germany-Players-2007-2008+column_8,goals
soccer-germany-Players-2007-2008,column_10,soccer-germany-Players-2007-2008+column_10,xGoalsPer90Min
soccer-germany-Players-2007-2008,column_12,soccer-germany-Players-2007-2008+column_12,penaltiesAttempted
soccer-germany-Players-2007-2008,column_14,soccer-germany-Players-2007-2008+column_14,redCards
soccer-germany-Players-2008-2009,column_5,soccer-germany-Players-2008-2009+column_5,gamesPlayed
soccer-germany-Players-2008-2009,column_8,soccer-germany-Players-2008-2009+column_8,goals
soccer-germany-Players-2008-2009,column_9,soccer-germany-Players-2008-2009+column_9,assists
soccer-germany-Players-2008-2009,column_10,soccer-germany-Players-2008-2009+column_10,xGoalsPer90Min
soccer-germany-Players-2008-2009,column_11,soccer-germany-Players-2008-2009+column_11,penaltiesAttempted
soccer-germany-Players-2008-2009,column_12,soccer-germany-Players-2008-2009+column_12,penaltiesAttempted
soccer-germany-Players-2008-2009,column_14,soccer-germany-Players-2008-2009+column_14,redCards
soccer-italy-Players-1990-1991,column_10,soccer-italy-Players-1990-1991+column_10,goals
soccer-italy-Players-1990-1991,column_11,soccer-italy-Players-1990-1991+column_11,penaltiesScored
soccer-germany-Players-2009-2010,column_3,soccer-germany-Players-2009-2010+column_3,age
soccer-germany-Players-2009-2010,column_5,soccer-germany-Players-2009-2010+column_5,gamesPlayed
soccer-germany-Players-2009-2010,column_7,soccer-germany-Players-2009-2010+column_7,gamesPlayed
soccer-germany-Players-2009-2010,column_8,soccer-germany-Players-2009-2010+column_8,goals
soccer-germany-Players-2009-2010,column_12,soccer-germany-Players-2009-2010+column_12,penaltiesAttempted
soccer-germany-Players-2009-2010,column_14,soccer-germany-Players-2009-2010+column_14,redCards
soccer-germany-Players-2010-2011,column_5,soccer-germany-Players-2010-2011+column_5,gamesPlayed
soccer-germany-Players-2010-2011,column_8,soccer-germany-Players-2010-2011+column_8,goals
soccer-germany-Players-2010-2011,column_9,soccer-germany-Players-2010-2011+column_9,assists
soccer-germany-Players-2010-2011,column_10,soccer-germany-Players-2010-2011+column_10,goals
soccer-germany-Players-2010-2011,column_12,soccer-germany-Players-2010-2011+column_12,penaltiesScored
soccer-germany-Players-2010-2011,column_14,soccer-germany-Players-2010-2011+column_14,redCards
soccer-germany-Players-2011-2012,column_5,soccer-germany-Players-2011-2012+column_5,gamesPlayed
soccer-germany-Players-2011-2012,column_7,soccer-germany-Players-2011-2012+column_7,gamesPlayed
soccer-germany-Players-2011-2012,column_8,soccer-germany-Players-2011-2012+column_8,goals
soccer-germany-Players-2011-2012,column_9,soccer-germany-Players-2011-2012+column_9,assists
soccer-germany-Players-2011-2012,column_10,soccer-germany-Players-2011-2012+column_10,goals
soccer-germany-Players-2011-2012,column_12,soccer-germany-Players-2011-2012+column_12,penaltiesScored
soccer-germany-Players-2012-2013,column_5,soccer-germany-Players-2012-2013+column_5,gamesPlayed
soccer-germany-Players-2012-2013,column_7,soccer-germany-Players-2012-2013+column_7,gamesPlayed
soccer-germany-Players-2012-2013,column_8,soccer-germany-Players-2012-2013+column_8,xGoalsPer90Min
soccer-germany-Players-2012-2013,column_9,soccer-germany-Players-2012-2013+column_9,assists
soccer-germany-Players-2012-2013,column_10,soccer-germany-Players-2012-2013+column_10,xGoalsPer90Min
soccer-germany-Players-2012-2013,column_14,soccer-germany-Players-2012-2013+column_14,redCards
soccer-germany-Players-2013-2014,column_7,soccer-germany-Players-2013-2014+column_7,gamesPlayed
soccer-germany-Players-2013-2014,column_8,soccer-germany-Players-2013-2014+column_8,goals
soccer-germany-Players-2013-2014,column_9,soccer-germany-Players-2013-2014+column_9,assists
soccer-germany-Players-2013-2014,column_10,soccer-germany-Players-2013-2014+column_10,nonPenaltyXGoalsPer90Min
soccer-germany-Players-2013-2014,column_11,soccer-germany-Players-2013-2014+column_11,penaltiesAttempted
soccer-germany-Players-2013-2014,column_12,soccer-germany-Players-2013-2014+column_12,penaltiesScored
soccer-germany-Players-2013-2014,column_14,soccer-germany-Players-2013-2014+column_14,redCards
soccer-germany-Players-2014-2015,column_7,soccer-germany-Players-2014-2015+column_7,gamesPlayed
soccer-germany-Players-2014-2015,column_8,soccer-germany-Players-2014-2015+column_8,goals
soccer-germany-Players-2014-2015,column_9,soccer-germany-Players-2014-2015+column_9,assists
soccer-germany-Players-2014-2015,column_10,soccer-germany-Players-2014-2015+column_10,nonPenaltyXGoalsPer90Min
soccer-germany-Players-2014-2015,column_11,soccer-germany-Players-2014-2015+column_11,penaltiesAttempted
soccer-germany-Players-2014-2015,column_12,soccer-germany-Players-2014-2015+column_12,penaltiesAttempted
soccer-germany-Players-2014-2015,column_14,soccer-germany-Players-2014-2015+column_14,redCards
soccer-germany-Players-2015-2016,column_4,soccer-germany-Players-2015-2016+column_4,gamesPlayed
soccer-germany-Players-2015-2016,column_7,soccer-germany-Players-2015-2016+column_7,gamesPlayed
soccer-germany-Players-2015-2016,column_8,soccer-germany-Players-2015-2016+column_8,xGoalsPer90Min
soccer-germany-Players-2015-2016,column_10,soccer-germany-Players-2015-2016+column_10,nonPenaltyXGoalsPer90Min
soccer-germany-Players-2015-2016,column_11,soccer-germany-Players-2015-2016+column_11,penaltiesAttempted
soccer-germany-Players-2016-2017,column_4,soccer-germany-Players-2016-2017+column_4,gamesPlayed
soccer-germany-Players-2016-2017,column_7,soccer-germany-Players-2016-2017+column_7,gamesPlayed
soccer-germany-Players-2016-2017,column_10,soccer-germany-Players-2016-2017+column_10,assists
soccer-germany-Players-2016-2017,column_11,soccer-germany-Players-2016-2017+column_11,penaltiesAttempted
soccer-germany-Players-2016-2017,column_12,soccer-germany-Players-2016-2017+column_12,penaltiesAttempted
soccer-germany-Players-2016-2017,column_14,soccer-germany-Players-2016-2017+column_14,penaltiesAttempted
soccer-germany-Players-2017-2018,column_7,soccer-germany-Players-2017-2018+column_7,gamesPlayed
soccer-germany-Players-2017-2018,column_8,soccer-germany-Players-2017-2018+column_8,goals
soccer-germany-Players-2017-2018,column_9,soccer-germany-Players-2017-2018+column_9,assists
soccer-germany-Players-2017-2018,column_10,soccer-germany-Players-2017-2018+column_10,nonPenaltyXGoalsPer90Min
soccer-germany-Players-2017-2018,column_11,soccer-germany-Players-2017-2018+column_11,penaltiesAttempted
soccer-germany-Players-2017-2018,column_12,soccer-germany-Players-2017-2018+column_12,penaltiesScored
soccer-germany-Players-2017-2018,column_14,soccer-germany-Players-2017-2018+column_14,penaltiesAttempted
soccer-germany-Players-2017-2018,column_17,soccer-germany-Players-2017-2018+column_17,xGoalsPlusAssistsPer90Min
soccer-germany-Players-2017-2018,column_19,soccer-germany-Players-2017-2018+column_19,xGoalsPlusAssistsPer90Min
soccer-germany-Players-2017-2018,column_20,soccer-germany-Players-2017-2018+column_20,nonPenaltyXGoalsPer90Min
soccer-germany-Players-2017-2018,column_21,soccer-germany-Players-2017-2018+column_21,nonPenaltyXGoalsPer90Min
soccer-germany-Players-2017-2018,column_23,soccer-germany-Players-2017-2018+column_23,nonPenaltyXGoalsPlusAssists
soccer-germany-Players-2017-2018,column_26,soccer-germany-Players-2017-2018+column_26,xGoalsPlusAssistsPer90Min
soccer-germany-Players-2018-2019,column_7,soccer-germany-Players-2018-2019+column_7,gamesPlayed
soccer-germany-Players-2018-2019,column_8,soccer-germany-Players-2018-2019+column_8,goals
