table,column,dataset_id,predicted_semantic_type
MLB_29,column_18,MLB_29+column_18,GIDP
MLB_29,column_37,MLB_29+column_37,SO
MLB_3,column_22,MLB_3+column_22,year
MLB_30,column_58,MLB_30+column_58,year
MLB_30,column_0,MLB_30+column_0,AB
MLB_30,column_4,MLB_30+column_4,BB
MLB_30,column_18,MLB_30+column_18,GIDP
MLB_30,column_33,MLB_30+column_33,SH
MLB_31,column_20,MLB_31+column_20,H
MLB_31,column_37,MLB_31+column_37,SO
MLB_31,column_42,MLB_31+column_42,TB
MLB_31,column_46,MLB_31+column_46,X3B
MLB_32,column_57,MLB_32+column_57,year
MLB_32,column_4,MLB_32+column_4,BB
MLB_32,column_17,MLB_32+column_17,GIDP
MLB_32,column_20,MLB_32+column_20,H
MLB_32,column_32,MLB_32+column_32,SF
MLB_32,column_37,MLB_32+column_37,SO
MLB_32,column_42,MLB_32+column_42,TB
MLB_32,column_46,MLB_32+column_46,X3B
MLB_33,column_57,MLB_33+column_57,year
MLB_33,column_4,MLB_33+column_4,BB
MLB_33,column_17,MLB_33+column_17,GIDP
MLB_33,column_20,MLB_33+column_20,H
MLB_33,column_46,MLB_33+column_46,X3B
MLB_34,column_4,MLB_34+column_4,BB
MLB_34,column_20,MLB_34+column_20,H
MLB_34,column_32,MLB_34+column_32,SF
MLB_34,column_42,MLB_34+column_42,TB
MLB_35,column_57,MLB_35+column_57,year
MLB_35,column_19,MLB_35+column_19,HR
MLB_35,column_32,MLB_35+column_32,SF
MLB_35,column_37,MLB_35+column_37,SO
MLB_35,column_42,MLB_35+column_42,TB
MLB_36,column_57,MLB_36+column_57,year
MLB_36,column_4,MLB_36+column_4,BB
MLB_36,column_17,MLB_36+column_17,GIDP
MLB_36,column_19,MLB_36+column_19,HR
MLB_36,column_20,MLB_36+column_20,H
MLB_36,column_37,MLB_36+column_37,SO
MLB_37,column_57,MLB_37+column_57,year
MLB_37,column_4,MLB_37+column_4,BB
MLB_37,column_17,MLB_37+column_17,GIDP
MLB_37,column_19,MLB_37+column_19,HR
MLB_37,column_37,MLB_37+column_37,SO
MLB_37,column_42,MLB_37+column_42,TB
MLB_37,column_46,MLB_37+column_46,X3B
MLB_38,column_30,MLB_38+column_30,TB
MLB_38,column_33,MLB_38+column_33,X2B
MLB_39,column_30,MLB_39+column_30,TB
MLB_40,column_24,MLB_40+column_24,SF
MLB_41,column_36,MLB_41+column_36,SO
MLB_41,column_42,MLB_41+column_42,X2B
MLB_42,column_55,MLB_42+column_55,year
MLB_42,column_41,MLB_42+column_41,X1B
MLB_43,column_55,MLB_43+column_55,year
MLB_43,column_36,MLB_43+column_36,SO
MLB_43,column_41,MLB_43+column_41,X1B
MLB_43,column_42,MLB_43+column_42,X2B
MLB_44,column_36,MLB_44+column_36,SO
MLB_44,column_41,MLB_44+column_41,X1B
MLB_45,column_9,MLB_45+column_9,CS
MLB_45,column_20,MLB_45+column_20,HBP
MLB_45,column_34,MLB_45+column_34,R
MLB_45,column_50,MLB_45+column_50,X2B
MLB_46,column_36,MLB_46+column_36,SB
MLB_47,column_9,MLB_47+column_9,CS
MLB_47,column_34,MLB_47+column_34,R
MLB_47,column_36,MLB_47+column_36,SB
MLB_48,column_9,MLB_48+column_9,CS
MLB_48,column_36,MLB_48+column_36,SB
MLB_48,column_50,MLB_48+column_50,X2B
MLB_49,column_59,MLB_49+column_59,year
MLB_49,column_42,MLB_49+column_42,TB
MLB_5,column_27,MLB_5+column_27,year
MLB_50,column_59,MLB_50+column_59,year
MLB_50,column_42,MLB_50+column_42,TB
MLB_51,column_59,MLB_51+column_59,year
MLB_53,column_0,MLB_53+column_0,AB
MLB_53,column_34,MLB_53+column_34,R
MLB_53,column_38,MLB_53+column_38,SH
MLB_54,column_0,MLB_54+column_0,AB
MLB_54,column_21,MLB_54+column_21,HR
MLB_54,column_34,MLB_54+column_34,R
MLB_54,column_38,MLB_54+column_38,SH
MLB_54,column_53,MLB_54+column_53,iBB
MLB_55,column_34,MLB_55+column_34,R
MLB_56,column_0,MLB_56+column_0,AB
MLB_56,column_21,MLB_56+column_21,HR
MLB_57,column_22,MLB_57+column_22,year
MLB_58,column_4,MLB_58+column_4,BB
MLB_58,column_22,MLB_58+column_22,HR
MLB_58,column_35,MLB_58+column_35,R
MLB_58,column_37,MLB_58+column_37,SB
MLB_58,column_52,MLB_58+column_52,X2B
MLB_59,column_0,MLB_59+column_0,AB
MLB_59,column_23,MLB_59+column_23,H
MLB_59,column_35,MLB_59+column_35,R
MLB_59,column_37,MLB_59+column_37,SB
MLB_59,column_39,MLB_59+column_39,SH
MLB_59,column_52,MLB_59+column_52,X2B
MLB_60,column_0,MLB_60+column_0,AB
MLB_60,column_10,MLB_60+column_10,CS
MLB_60,column_21,MLB_60+column_21,HBP
MLB_60,column_22,MLB_60+column_22,HR
MLB_60,column_35,MLB_60+column_35,R
MLB_60,column_37,MLB_60+column_37,SB
MLB_60,column_39,MLB_60+column_39,SH
MLB_60,column_52,MLB_60+column_52,X2B
MLB_61,column_0,MLB_61+column_0,AB
MLB_61,column_4,MLB_61+column_4,BB
MLB_61,column_10,MLB_61+column_10,CS
MLB_61,column_20,MLB_61+column_20,GIDP
MLB_61,column_37,MLB_61+column_37,SB
MLB_61,column_39,MLB_61+column_39,SH
MLB_62,column_4,MLB_62+column_4,BB
MLB_62,column_10,MLB_62+column_10,CS
MLB_62,column_22,MLB_62+column_22,HR
MLB_62,column_23,MLB_62+column_23,H
MLB_62,column_35,MLB_62+column_35,R
MLB_62,column_39,MLB_62+column_39,SH
MLB_62,column_52,MLB_62+column_52,X2B
MLB_63,column_19,MLB_63+column_19,CS
MLB_63,column_37,MLB_63+column_37,SF
MLB_64,column_9,MLB_64+column_9,CS
MLB_64,column_34,MLB_64+column_34,R
MLB_64,column_35,MLB_64+column_35,SB
MLB_64,column_36,MLB_64+column_36,SF
MLB_64,column_37,MLB_64+column_37,SF
MLB_64,column_49,MLB_64+column_49,X2B
MLB_65,column_9,MLB_65+column_9,CS
MLB_65,column_19,MLB_65+column_19,CS
MLB_65,column_21,MLB_65+column_21,H
MLB_65,column_34,MLB_65+column_34,R
MLB_65,column_35,MLB_65+column_35,SB
MLB_65,column_36,MLB_65+column_36,SF
MLB_65,column_37,MLB_65+column_37,SF
MLB_65,column_49,MLB_65+column_49,X2B
MLB_67,column_22,MLB_67+column_22,year
MLB_7,column_10,MLB_7+column_10,SO
MLB_7,column_21,MLB_7+column_21,SH
MLB_7,column_24,MLB_7+column_24,X1B
MLB_7,column_26,MLB_7+column_26,X3B
MLB_8,column_37,MLB_8+column_37,year
MLB_8,column_10,MLB_8+column_10,SO
MLB_8,column_24,MLB_8+column_24,X1B
MLB_9,column_37,MLB_9+column_37,year
MLB_9,column_10,MLB_9+column_10,SO
Romance_1,column_5,Romance_1+column_5,R
YaleLanguages_1,column_9,YaleLanguages_1+column_9,year
YaleLanguages_2,column_0,YaleLanguages_2+column_0,year
YaleLanguages_2,column_9,YaleLanguages_2+column_9,year
Rentabilidad_1,column_57,Rentabilidad_1+column_57,longitude
Rentabilidad_2,column_55,Rentabilidad_2+column_55,longitude
Rentabilidad_3,column_57,Rentabilidad_3+column_57,longitude
Rentabilidad_4,column_57,Rentabilidad_4+column_57,longitude
Rentabilidad_5,column_53,Rentabilidad_5+column_53,latitude
Rentabilidad_5,column_57,Rentabilidad_5+column_57,longitude
Rentabilidad_7,column_53,Rentabilidad_7+column_53,latitude
Rentabilidad_7,column_57,Rentabilidad_7+column_57,longitude
